history,regime,condition,model_seed,model,context_hidden,message_hidden,context_parameters,message_parameters,best_epoch,train_nll_nats,validation_nll_nats,test_nll_nats,calibration_variance,test_rmse_standardized,test_coverage_50,test_coverage_80,test_coverage_95,gain_bits_per_action
4,own_sensor,intact,43,with_message_shuffled,64,62,8129,8061,80,-1.095379580171117,-1.0768405219276795,-0.8168462836862954,0.05,0.2609635889530182,0.6129060734463276,0.8394906426553672,0.9301509533898306,
4,own_sensor,limb_slip_sensor_retained,41,context_only,64,62,8129,8061,35,-0.9440769627629083,-0.9600313533688721,-0.20498316491594362,0.05393030866980553,0.36792701482772827,0.46529761904761907,0.7118154761904761,0.8413392857142857,
4,own_sensor,limb_slip_sensor_retained,41,with_message,64,62,8129,8061,80,-1.087080415933591,-1.0592796809075098,-0.39921789085491305,0.05,0.3314586579799652,0.49023809523809525,0.7406845238095238,0.8548809523809524,0.2802214758805781
4,own_sensor,limb_slip_sensor_retained,41,with_message_shuffled,64,62,8129,8061,80,-1.087080415933591,-1.0592796809075098,-0.4259078257254741,0.05,0.32740774750709534,0.4792261904761905,0.7366071428571429,0.8641964285714285,
4,own_sensor,limb_slip_sensor_retained,42,context_only,64,62,8129,8061,36,-0.9050823741117543,-0.952159117102287,-0.18643564061886578,0.05478612706065178,0.3724086284637451,0.45997023809523807,0.7088988095238096,0.8432142857142857,
4,own_sensor,limb_slip_sensor_retained,42,with_message,64,62,8129,8061,80,-1.1177099584466268,-1.0944323422576963,-0.5488992405827123,0.05,0.30805304646492004,0.5284821428571429,0.7691369047619048,0.8732440476190476,0.5229244381706025
4,own_sensor,limb_slip_sensor_retained,42,with_message_shuffled,64,62,8129,8061,80,-1.1177099584466268,-1.0944323422576963,-0.5019331049017395,0.05,0.31558409333229065,0.49413690476190475,0.7455357142857143,0.8738690476190476,
4,own_sensor,limb_slip_sensor_retained,43,context_only,64,62,8129,8061,37,-0.8721330380035975,-0.949916134022825,-0.1474872623822497,0.05503245070576668,0.37861815094947815,0.4704464285714286,0.7204166666666667,0.8473511904761905,
4,own_sensor,limb_slip_sensor_retained,43,with_message,64,62,8129,8061,80,-1.095379580171117,-1.0768405219276795,-0.26740589263237,0.05,0.3507791757583618,0.48327380952380955,0.7303273809523809,0.8497916666666666,0.1730060131720458
4,own_sensor,limb_slip_sensor_retained,43,with_message_shuffled,64,62,8129,8061,80,-1.095379580171117,-1.0768405219276795,-0.28813090606183817,0.05,0.3478125035762787,0.47901785714285716,0.7279166666666667,0.85875,
4,own_sensor,limb_loss_sensor_retained,41,context_only,64,62,8129,8061,35,-0.9440769627629083,-0.9600313533688721,-0.6690878290947673,0.05393030866980553,0.2920815944671631,0.5672200520833334,0.8192708333333333,0.919140625,
4,own_sensor,limb_loss_sensor_retained,41,with_message,64,62,8129,8061,80,-1.087080415933591,-1.0592796809075098,-0.7883395161754821,0.05,0.26636940240859985,0.5668619791666667,0.8230143229166667,0.9180338541666667,0.17204381756898982
4,own_sensor,limb_loss_sensor_retained,41,with_message_shuffled,64,62,8129,8061,80,-1.087080415933591,-1.0592796809075098,-0.7682950460018422,0.05,0.2701057493686676,0.5618489583333334,0.8107421875,0.9224609375,
4,own_sensor,limb_loss_sensor_retained,42,context_only,64,62,8129,8061,36,-0.9050823741117543,-0.952159117102287,-0.6623397222502999,0.05478612706065178,0.294180691242218,0.5575846354166667,0.8197591145833333,0.9194010416666667,
4,own_sensor,limb_loss_sensor_retained,42,with_message,64,62,8129,8061,80,-1.1177099584466268,-1.0944323422576963,-0.9115044082059249,0.05,0.24214906990528107,0.6191080729166667,0.85361328125,0.9374674479166667,0.3594686567928362
4,own_sensor,limb_loss_sensor_retained,42,with_message_shuffled,64,62,8129,8061,80,-1.1177099584466268,-1.0944323422576963,-0.8177113562219611,0.05,0.26079776883125305,0.5671223958333333,0.8260091145833334,0.9297200520833333,
4,own_sensor,limb_loss_sensor_retained,43,context_only,64,62,8129,8061,37,-0.8721330380035975,-0.949916134022825,-0.64647716132262,0.05503245070576668,0.2973725497722626,0.6264322916666667,0.8311197916666667,0.92177734375,
4,own_sensor,limb_loss_sensor_retained,43,with_message,64,62,8129,8061,80,-1.095379580171117,-1.0768405219276795,-0.6169808741086605,0.05,0.29679712653160095,0.5466471354166667,0.8090169270833333,0.9089192708333333,-0.04255414728821587
4,own_sensor,limb_loss_sensor_retained,43,with_message_shuffled,64,62,8129,8061,80,-1.095379580171117,-1.0768405219276795,-0.6036268176645568,0.05,0.2990383505821228,0.5415364583333333,0.8015625,0.9148111979166667,
4,own_sensor,sensor_failure_only,41,context_only,64,62,8129,8061,35,-0.9440769627629083,-0.9600313533688721,-0.6334314506730745,0.05393030866980553,0.2985926568508148,0.6048502604166667,0.8231770833333333,0.9195638020833333,
4,own_sensor,sensor_failure_only,41,with_message,64,62,8129,8061,80,-1.087080415933591,-1.0592796809075098,-0.8468268637504787,0.05,0.25515469908714294,0.5801106770833333,0.8384440104166667,0.9396158854166666,0.3078645041952229
4,own_sensor,sensor_failure_only,41,with_message_shuffled,64,62,8129,8061,80,-1.087080415933591,-1.0592796809075098,-0.7780692919323129,0.05,0.26829031109809875,0.5875651041666666,0.83017578125,0.9306315104166667,
4,own_sensor,sensor_failure_only,42,context_only,64,62,8129,8061,36,-0.9050823741117543,-0.952159117102287,-0.6570301143121097,0.05478612706065178,0.29516786336898804,0.6353841145833333,0.8358723958333333,0.9252604166666667,
4,own_sensor,sensor_failure_only,42,with_message,64,62,8129,8061,80,-1.1177099584466268,-1.0944323422576963,-0.9447592780355307,0.05,0.2351822406053543,0.67509765625,0.8741861979166666,0.9484375,0.4151054376229082
4,own_sensor,sensor_failure_only,42,with_message_shuffled,64,62,8129,8061,80,-1.1177099584466268,-1.0944323422576963,-0.8842850714601337,0.05,0.24770568311214447,0.6348958333333333,0.8590169270833333,0.9424153645833333,
4,own_sensor,sensor_failure_only,43,context_only,64,62,8129,8061,37,-0.8721330380035975,-0.949916134022825,-0.606413258103811,0.05503245070576668,0.3046966791152954,0.633203125,0.83447265625,0.9242513020833333,
4,own_sensor,sensor_failure_only,43,with_message,64,62,8129,8061,80,-1.095379580171117,-1.0768405219276795,-0.7225621029307212,0.05,0.2784428298473358,0.5989583333333334,0.8345703125,0.9314453125,0.16756736243676512
4,own_sensor,sensor_failure_only,43,with_message_shuffled,64,62,8129,8061,80,-1.095379580171117,-1.0768405219276795,-0.6933431920934429,0.05,0.28364115953445435,0.6041015625,0.833203125,0.9293619791666666,
4,own_sensor,limb_loss_sensor_loss,41,context_only,64,62,8129,8061,35,-0.9440769627629083,-0.9600313533688721,-0.6357964394814576,0.05393030866980553,0.2981652021408081,0.55693359375,0.81240234375,0.91767578125,
4,own_sensor,limb_loss_sensor_loss,41,with_message,64,62,8129,8061,80,-1.087080415933591,-1.0592796809075098,-0.76728282707894,0.05,0.27029305696487427,0.5624674479166667,0.8182291666666667,0.9161458333333333,0.189694759331292
4,own_sensor,limb_loss_sensor_loss,41,with_message_shuffled,64,62,8129,8061,80,-1.087080415933591,-1.0592796809075098,-0.7405464245544328,0.05,0.2751944363117218,0.55654296875,0.8085611979166667,0.9183268229166667,
4,own_sensor,limb_loss_sensor_loss,42,context_only,64,62,8129,8061,36,-0.9050823741117543,-0.952159117102287,-0.6307031776964765,0.05478612706065178,0.3000146448612213,0.5490234375,0.8128580729166667,0.917578125,
4,own_sensor,limb_loss_sensor_loss,42,with_message,64,62,8129,8061,80,-1.1177099584466268,-1.0944323422576963,-0.8920576461916913,0.05,0.2461317777633667,0.61767578125,0.85087890625,0.9362630208333333,0.3770547956122171
4,own_sensor,limb_loss_sensor_loss,42,with_message_shuffled,64,62,8129,8061,80,-1.1177099584466268,-1.0944323422576963,-0.7965782659556917,0.05,0.264818400144577,0.5661783854166667,0.8234375,0.9260091145833333,
4,own_sensor,limb_loss_sensor_loss,43,context_only,64,62,8129,8061,37,-0.8721330380035975,-0.949916134022825,-0.6157081488261602,0.05503245070576668,0.30301323533058167,0.6224934895833333,0.8281901041666667,0.9190755208333333,
4,own_sensor,limb_loss_sensor_loss,43,with_message,64,62,8129,8061,80,-1.095379580171117,-1.0768405219276795,-0.5933640087278979,0.05,0.30074939131736755,0.5423177083333334,0.80458984375,0.9069986979166667,-0.032235780112691334
4,own_sensor,limb_loss_sensor_loss,43,with_message_shuffled,64,62,8129,8061,80,-1.095379580171117,-1.0768405219276795,-0.5793753465433391,0.05,0.3030661344528198,0.5415364583333333,0.7988606770833333,0.9109700520833334,
4,own_sensor,limb_loss_sensor_loss_cc_dropout,41,context_only,64,62,8129,8061,35,-0.9440769627629083,-0.9600313533688721,-0.5844182672131242,0.05393030866980553,0.30731770396232605,0.53251953125,0.79951171875,0.9113606770833333,
4,own_sensor,limb_loss_sensor_loss_cc_dropout,41,with_message,64,62,8129,8061,80,-1.087080415933591,-1.0592796809075098,-0.7395583685819163,0.05,0.2753739058971405,0.5402994791666667,0.8044596354166667,0.9156901041666666,0.22381985488776743
4,own_sensor,limb_loss_sensor_loss_cc_dropout,41,with_message_shuffled,64,62,8129,8061,80,-1.087080415933591,-1.0592796809075098,-0.7123566497617142,0.05,0.28026941418647766,0.5426106770833333,0.7953776041666667,0.916015625,
4,own_sensor,limb_loss_sensor_loss_cc_dropout,42,context_only,64,62,8129,8061,36,-0.9050823741117543,-0.952159117102287,-0.6110128654234589,0.05478612706065178,0.30358901619911194,0.5390950520833333,0.8107096354166666,0.9171875,
4,own_sensor,limb_loss_sensor_loss_cc_dropout,42,with_message,64,62,8129,8061,80,-1.1177099584466268,-1.0944323422576963,-0.8764026472474349,0.05,0.24929170310497284,0.6139973958333333,0.8454752604166667,0.9351888020833333,0.38287652214005413
4,own_sensor,limb_loss_sensor_loss_cc_dropout,42,with_message_shuffled,64,62,8129,8061,80,-1.1177099584466268,-1.0944323422576963,-0.7754859771014572,0.05,0.26877129077911377,0.56416015625,0.8204752604166666,0.924609375,
4,own_sensor,limb_loss_sensor_loss_cc_dropout,43,context_only,64,62,8129,8061,37,-0.8721330380035975,-0.949916134022825,-0.5642807307571769,0.05503245070576668,0.312213659286499,0.5935546875,0.802734375,0.9118489583333333,
4,own_sensor,limb_loss_sensor_loss_cc_dropout,43,with_message,64,62,8129,8061,80,-1.095379580171117,-1.0768405219276795,-0.5662307723887865,0.05,0.30522701144218445,0.5310872395833334,0.7943684895833333,0.9064778645833333,0.0028133153914502093
4,own_sensor,limb_loss_sensor_loss_cc_dropout,43,with_message_shuffled,64,62,8129,8061,80,-1.095379580171117,-1.0768405219276795,-0.5564884901527336,0.05,0.30681878328323364,0.5274739583333333,0.7934895833333333,0.91025390625,
4,peer_sensor,intact,41,context_only,64,59,8129,8084,12,-0.38222182723655973,-0.18466010602406702,0.3839111845641671,0.254279762506485,0.7371784448623657,0.4216763771186441,0.7073402189265536,0.849510063559322,
4,peer_sensor,intact,41,with_message,64,59,8129,8084,36,-0.6413742345809867,-0.4433346476223436,0.10543686108948414,0.15157583355903625,0.5638588666915894,0.4666754943502825,0.6998587570621468,0.8243953036723164,0.4017535254918342
4,peer_sensor,intact,41,with_message_shuffled,64,59,8129,8084,36,-0.6413742345809867,-0.4433346476223436,0.24470537268152512,0.15157583355903625,0.6001302003860474,0.3817752471751412,0.6387491172316384,0.8071371822033898,
4,peer_sensor,intact,42,context_only,64,59,8129,8084,12,-0.42293581683753645,-0.25231613400556113,0.5695171193890989,0.2220989316701889,0.7662607431411743,0.3271760240112994,0.5810381355932204,0.7902983757062146,
4,peer_sensor,intact,42,with_message,64,59,8129,8084,35,-0.6248794296056831,-0.4119382932885802,0.22265212086218852,0.16139884293079376,0.6051802635192871,0.4478283898305085,0.6712791313559322,0.8078213276836158,0.5004204132327311
4,peer_sensor,intact,42,with_message_shuffled,64,59,8129,8084,35,-0.6248794296056831,-0.4119382932885802,0.3026557239622265,0.16139884293079376,0.6261534094810486,0.3866966807909605,0.6376897951977402,0.8034516242937854,
4,peer_sensor,intact,43,context_only,64,59,8129,8084,39,-0.6392764574008889,-0.4031221861995864,-0.20721042944551266,0.16426993906497955,0.4781576693058014,0.5474929378531074,0.7757989053672316,0.902542372881356,
4,peer_sensor,intact,43,with_message,64,59,8129,8084,36,-0.6395986032112644,-0.40859681146345583,-0.2904429699622939,0.16248109936714172,0.4481925964355469,0.5737111581920904,0.8151703742937854,0.9205287782485876,0.12007917344415003
4,peer_sensor,intact,43,with_message_shuffled,64,59,8129,8084,36,-0.6395986032112644,-0.40859681146345583,0.03620957077931942,0.16248109936714172,0.5540996193885803,0.5106373587570622,0.7532000353107344,0.8760151836158192,
4,peer_sensor,limb_slip_sensor_retained,41,context_only,64,59,8129,8084,12,-0.38222182723655973,-0.18466010602406702,0.9316785797741588,0.254279762506485,0.9066445827484131,0.3919047619047619,0.6751488095238095,0.8125595238095238,
4,peer_sensor,limb_slip_sensor_retained,41,with_message,64,59,8129,8084,36,-0.6413742345809867,-0.4433346476223436,0.3046501536416505,0.15157583355903625,0.6150842905044556,0.4649702380952381,0.7132142857142857,0.8378571428571429,0.9046108008777815
4,peer_sensor,limb_slip_sensor_retained,41,with_message_shuffled,64,59,8129,8084,36,-0.6413742345809867,-0.4433346476223436,0.4352522318014821,0.15157583355903625,0.6464679837226868,0.39071428571428574,0.6538095238095238,0.8194940476190476,
4,peer_sensor,limb_slip_sensor_retained,42,context_only,64,59,8129,8084,12,-0.42293581683753645,-0.25231613400556113,1.2689279534408764,0.2220989316701889,0.9475401043891907,0.3127083333333333,0.557797619047619,0.7551190476190476,
4,peer_sensor,limb_slip_sensor_retained,42,with_message,64,59,8129,8084,35,-0.6248794296056831,-0.4119382932885802,0.39457451575534747,0.16139884293079376,0.649414598941803,0.46958333333333335,0.7197023809523809,0.8363988095238095,1.2614253685331298
4,peer_sensor,limb_slip_sensor_retained,42,with_message_shuffled,64,59,8129,8084,35,-0.6248794296056831,-0.4119382932885802,0.5083804180532813,0.16139884293079376,0.6771082878112793,0.39208333333333334,0.6563690476190476,0.8173809523809524,
4,peer_sensor,limb_slip_sensor_retained,43,context_only,64,59,8129,8084,39,-0.6392764574008889,-0.4031221861995864,0.03481070985025221,0.16426993906497955,0.5551111102104187,0.5400297619047619,0.757529761904762,0.8754761904761905,
4,peer_sensor,limb_slip_sensor_retained,43,with_message,64,59,8129,8084,36,-0.6395986032112644,-0.40859681146345583,0.10982131488759023,0.16248109936714172,0.5752802491188049,0.5264880952380953,0.7551785714285715,0.8658035714285715,-0.10821742790144825
4,peer_sensor,limb_slip_sensor_retained,43,with_message_shuffled,64,59,8129,8084,36,-0.6395986032112644,-0.40859681146345583,0.4907147340531909,0.16248109936714172,0.6743317246437073,0.46910714285714283,0.70375,0.8321726190476191,
4,peer_sensor,limb_loss_sensor_retained,41,context_only,64,59,8129,8084,12,-0.38222182723655973,-0.18466010602406702,2.024133897011773,0.254279762506485,1.173704743385315,0.37493489583333334,0.6538736979166667,0.8119791666666667,
4,peer_sensor,limb_loss_sensor_retained,41,with_message,64,59,8129,8084,36,-0.6413742345809867,-0.4433346476223436,-0.44329416355308193,0.15157583355903625,0.38934317231178284,0.5590494791666667,0.8478190104166666,0.9498372395833333,3.559746226727189
4,peer_sensor,limb_loss_sensor_retained,41,with_message_shuffled,64,59,8129,8084,36,-0.6413742345809867,-0.4433346476223436,-0.3180875807612555,0.15157583355903625,0.43536728620529175,0.46995442708333335,0.77958984375,0.9328125,
4,peer_sensor,limb_loss_sensor_retained,42,context_only,64,59,8129,8084,12,-0.42293581683753645,-0.25231613400556113,2.4366107143387477,0.2220989316701889,1.1901742219924927,0.29619140625,0.5091796875,0.7182942708333333,
4,peer_sensor,limb_loss_sensor_retained,42,with_message,64,59,8129,8084,35,-0.6248794296056831,-0.4119382932885802,-0.21481379407292378,0.16139884293079376,0.4743734896183014,0.482421875,0.7718098958333334,0.91806640625,3.825196989576976
4,peer_sensor,limb_loss_sensor_retained,42,with_message_shuffled,64,59,8129,8084,35,-0.6248794296056831,-0.4119382932885802,-0.10622263168697162,0.16139884293079376,0.509983479976654,0.4110026041666667,0.7053385416666667,0.900390625,
4,peer_sensor,limb_loss_sensor_retained,43,context_only,64,59,8129,8084,39,-0.6392764574008889,-0.4031221861995864,-0.16342810610955358,0.16426993906497955,0.4929695725440979,0.5664388020833333,0.7988606770833333,0.8992838541666667,
4,peer_sensor,limb_loss_sensor_retained,43,with_message,64,59,8129,8084,36,-0.6395986032112644,-0.40859681146345583,0.5555884823456732,0.16248109936714172,0.6897860765457153,0.5986979166666667,0.7955729166666666,0.8708984375,-1.0373216664812563
4,peer_sensor,limb_loss_sensor_retained,43,with_message_shuffled,64,59,8129,8084,36,-0.6395986032112644,-0.40859681146345583,0.8447718070366868,0.16248109936714172,0.7548367381095886,0.5577473958333333,0.7676106770833333,0.85322265625,
4,peer_sensor,sensor_failure_only,41,context_only,64,59,8129,8084,12,-0.38222182723655973,-0.18466010602406702,-0.025821414786530453,0.254279762506485,0.5788425207138062,0.5130533854166667,0.8070638020833333,0.91728515625,
4,peer_sensor,sensor_failure_only,41,with_message,64,59,8129,8084,36,-0.6413742345809867,-0.4433346476223436,-0.2948617031715609,0.15157583355903625,0.44337978959083557,0.4925130208333333,0.76865234375,0.9392578125,0.3881430898524201
4,peer_sensor,sensor_failure_only,41,with_message_shuffled,64,59,8129,8084,36,-0.6413742345809867,-0.4433346476223436,-0.2206139789831674,0.15157583355903625,0.4680747389793396,0.4363606770833333,0.7343424479166667,0.9164388020833333,
4,peer_sensor,sensor_failure_only,42,context_only,64,59,8129,8084,12,-0.42293581683753645,-0.25231613400556113,0.09149018119025418,0.2220989316701889,0.6122229695320129,0.37014973958333336,0.6703125,0.8987955729166667,
4,peer_sensor,sensor_failure_only,42,with_message,64,59,8129,8084,35,-0.6248794296056831,-0.4119382932885802,-0.10994060025285554,0.16139884293079376,0.508805513381958,0.46901041666666665,0.73154296875,0.91357421875,0.290603189470363
4,peer_sensor,sensor_failure_only,42,with_message_shuffled,64,59,8129,8084,35,-0.6248794296056831,-0.4119382932885802,-0.10528933723200558,0.16139884293079376,0.5102787613868713,0.42819010416666664,0.7069986979166667,0.8975911458333333,
4,peer_sensor,sensor_failure_only,43,context_only,64,59,8129,8084,39,-0.6392764574008889,-0.4031221861995864,-0.4801976467245855,0.16426993906497955,0.372756689786911,0.6429036458333334,0.8752278645833333,0.956640625,
4,peer_sensor,sensor_failure_only,43,with_message,64,59,8129,8084,36,-0.6395986032112644,-0.40859681146345583,-0.46056769742458137,0.16248109936714172,0.3815658688545227,0.66103515625,0.8695638020833333,0.953125,-0.028320030508017714
4,peer_sensor,sensor_failure_only,43,with_message_shuffled,64,59,8129,8084,36,-0.6395986032112644,-0.40859681146345583,-0.3570562266374763,0.16248109936714172,0.42335546016693115,0.6240885416666667,0.840625,0.9340494791666667,
4,peer_sensor,limb_loss_sensor_loss,41,context_only,64,59,8129,8084,12,-0.38222182723655973,-0.18466010602406702,2.0217334702460996,0.254279762506485,1.1731846332550049,0.37412109375,0.6536458333333334,0.8111653645833333,
4,peer_sensor,limb_loss_sensor_loss,41,with_message,64,59,8129,8084,36,-0.6413742345809867,-0.4433346476223436,-0.442403139934266,0.15157583355903625,0.38968992233276367,0.5668619791666667,0.8498046875,0.9489583333333333,3.5549976675801545
4,peer_sensor,limb_loss_sensor_loss,41,with_message_shuffled,64,59,8129,8084,36,-0.6413742345809867,-0.4433346476223436,-0.32030968309002456,0.15157583355903625,0.43459299206733704,0.47418619791666666,0.7828776041666666,0.9351888020833333,
4,peer_sensor,limb_loss_sensor_loss,42,context_only,64,59,8129,8084,12,-0.42293581683753645,-0.25231613400556113,2.4410231409691403,0.2220989316701889,1.1909972429275513,0.295703125,0.509375,0.7187825520833333,
4,peer_sensor,limb_loss_sensor_loss,42,with_message,64,59,8129,8084,35,-0.6248794296056831,-0.4119382932885802,-0.215532498349284,0.16139884293079376,0.4741288721561432,0.49124348958333336,0.7742513020833334,0.9197916666666667,3.832599646690301
4,peer_sensor,limb_loss_sensor_loss,42,with_message_shuffled,64,59,8129,8084,35,-0.6248794296056831,-0.4119382932885802,-0.10578917800172385,0.16139884293079376,0.510120689868927,0.41259765625,0.7079427083333333,0.900390625,
4,peer_sensor,limb_loss_sensor_loss,43,context_only,64,59,8129,8084,39,-0.6392764574008889,-0.4031221861995864,-0.16795674731608473,0.16426993906497955,0.4914581775665283,0.57001953125,0.8012044270833333,0.8994791666666667,
4,peer_sensor,limb_loss_sensor_loss,43,with_message,64,59,8129,8084,36,-0.6395986032112644,-0.40859681146345583,0.5558391376815638,0.16248109936714172,0.6898451447486877,0.6073893229166667,0.8001627604166667,0.87001953125,-1.044216733901946
4,peer_sensor,limb_loss_sensor_loss,43,with_message_shuffled,64,59,8129,8084,36,-0.6395986032112644,-0.40859681146345583,0.8400976077783107,0.16248109936714172,0.7538298964500427,0.5620768229166667,0.76982421875,0.8541666666666666,
4,peer_sensor,limb_loss_sensor_loss_cc_dropout,41,context_only,64,59,8129,8084,12,-0.38222182723655973,-0.18466010602406702,2.292459736646163,0.254279762506485,1.2304643392562866,0.328125,0.6107421875,0.7942057291666667,
4,peer_sensor,limb_loss_sensor_loss_cc_dropout,41,with_message,64,59,8129,8084,36,-0.6413742345809867,-0.4433346476223436,-0.411587882921325,0.15157583355903625,0.40149709582328796,0.5356119791666667,0.8384765625,0.9484375,3.9011160910776215
4,peer_sensor,limb_loss_sensor_loss_cc_dropout,41,with_message_shuffled,64,59,8129,8084,36,-0.6413742345809867,-0.4433346476223436,-0.27802967113498783,0.15157583355903625,0.449097216129303,0.439453125,0.7578450520833333,0.9321940104166667,
4,peer_sensor,limb_loss_sensor_loss_cc_dropout,42,context_only,64,59,8129,8084,12,-0.42293581683753645,-0.25231613400556113,2.5311727529800834,0.2220989316701889,1.2076915502548218,0.2786458333333333,0.4857421875,0.7096028645833333,
4,peer_sensor,limb_loss_sensor_loss_cc_dropout,42,with_message,64,59,8129,8084,35,-0.6248794296056831,-0.4119382932885802,-0.19549245290908454,0.16139884293079376,0.48090240359306335,0.4826171875,0.7764322916666667,0.9155598958333333,3.933746370700787
4,peer_sensor,limb_loss_sensor_loss_cc_dropout,42,with_message_shuffled,64,59,8129,8084,35,-0.6248794296056831,-0.4119382932885802,-0.09425952716769552,0.16139884293079376,0.5137555599212646,0.4140625,0.7104817708333333,0.898828125,
4,peer_sensor,limb_loss_sensor_loss_cc_dropout,43,context_only,64,59,8129,8084,39,-0.6392764574008889,-0.4031221861995864,-0.087887839501507,0.16426993906497955,0.5175296664237976,0.5136393229166667,0.7498372395833334,0.8839518229166666,
4,peer_sensor,limb_loss_sensor_loss_cc_dropout,43,with_message,64,59,8129,8084,36,-0.6395986032112644,-0.40859681146345583,0.6096177865767153,0.16248109936714172,0.7023975849151611,0.5769856770833334,0.78876953125,0.8686197916666667,-1.006287907735203
4,peer_sensor,limb_loss_sensor_loss_cc_dropout,43,with_message_shuffled,64,59,8129,8084,36,-0.6395986032112644,-0.40859681146345583,0.894575590831242,0.16248109936714172,0.7654821276664734,0.5240234375,0.75068359375,0.8513346354166667,
8,own_sensor,intact,41,context_only,64,62,11201,11285,80,-1.07802570464807,-1.028598998122993,-0.9975847587350112,0.05,0.22366970777511597,0.6618175287356322,0.8712508979885057,0.9504310344827587,
8,own_sensor,intact,41,with_message,64,62,11201,11285,80,-1.0166519254351964,-0.9403282759207987,-0.8892191573245332,0.05609791353344917,0.24866071343421936,0.6389412715517241,0.8504624640804598,0.9388469827586207,-0.1563385157578467
8,own_sensor,intact,41,with_message_shuffled,64,62,11201,11285,80,-1.0166519254351964,-0.9403282759207987,-0.8676698709830989,0.05609791353344917,0.2534756064414978,0.6422638290229885,0.856725933908046,0.9395653735632183,
8,own_sensor,intact,42,context_only,64,62,11201,11285,19,-0.6713575576099566,-0.7261755970593793,-0.3255267888582046,0.08609092980623245,0.3937961161136627,0.621161099137931,0.8276535560344828,0.9136359554597702,
8,own_sensor,intact,42,with_message,64,62,11201,11285,80,-1.0145431538222898,-0.9402893824833112,-0.9066722250779955,0.05610228329896927,0.24469220638275146,0.642510775862069,0.8569953304597702,0.942034841954023,0.8384156388695458
8,own_sensor,intact,42,with_message_shuffled,64,62,11201,11285,80,-1.0145431538222898,-0.9402893824833112,-0.8882639763269489,0.05610228329896927,0.24887700378894806,0.6441047054597702,0.8569279813218391,0.9404858117816092,
8,own_sensor,intact,43,context_only,64,62,11201,11285,80,-1.0854811539753157,-1.0415645352825316,-1.0644089888553026,0.05,0.20819634199142456,0.6702137212643678,0.8862473060344828,0.9587149784482759,
8,own_sensor,intact,43,with_message,64,62,11201,11285,80,-1.020407012036193,-0.948824403741042,-0.8404786689767056,0.05515274032950401,0.2590441405773163,0.6333961925287356,0.8437051005747126,0.9322916666666666,-0.323063161993531
8,own_sensor,intact,43,with_message_shuffled,64,62,11201,11285,80,-1.020407012036193,-0.948824403741042,-0.8508972872300692,0.05515274032950401,0.2568163573741913,0.6282327586206896,0.8474317528735632,0.9351876795977011,
8,own_sensor,limb_slip_sensor_retained,41,context_only,64,62,11201,11285,80,-1.07802570464807,-1.028598998122993,-0.4360029161631744,0.05,0.32586243748664856,0.518095238095238,0.7641071428571429,0.8696428571428572,
8,own_sensor,limb_slip_sensor_retained,41,with_message,64,62,11201,11285,80,-1.0166519254351964,-0.9403282759207987,-0.21423681294315697,0.05609791353344917,0.37089401483535767,0.4843452380952381,0.7223511904761905,0.8355059523809524,-0.3199408573527891
8,own_sensor,limb_slip_sensor_retained,41,with_message_shuffled,64,62,11201,11285,80,-1.0166519254351964,-0.9403282759207987,-0.2609102437361577,0.05609791353344917,0.3637661039829254,0.47208333333333335,0.7271428571428571,0.8535119047619047,
8,own_sensor,limb_slip_sensor_retained,42,context_only,64,62,11201,11285,19,-0.6713575576099566,-0.7261755970593793,0.3730740072352454,0.08609092980623245,0.5247492790222168,0.4429464285714286,0.6803571428571429,0.8260416666666667,
8,own_sensor,limb_slip_sensor_retained,42,with_message,64,62,11201,11285,80,-1.0145431538222898,-0.9402893824833112,-0.26029609423902617,0.05610228329896927,0.36386898159980774,0.4881547619047619,0.731577380952381,0.8425595238095238,0.9137599044442712
8,own_sensor,limb_slip_sensor_retained,42,with_message_shuffled,64,62,11201,11285,80,-1.0145431538222898,-0.9402893824833112,-0.318373306817667,0.05610228329896927,0.3548015058040619,0.4801488095238095,0.7356547619047619,0.8578869047619048,
8,own_sensor,limb_slip_sensor_retained,43,context_only,64,62,11201,11285,80,-1.0854811539753157,-1.0415645352825316,-0.5890248581941574,0.05,0.30146995186805725,0.532172619047619,0.7865178571428572,0.8849107142857143,
8,own_sensor,limb_slip_sensor_retained,43,with_message,64,62,11201,11285,80,-1.020407012036193,-0.948824403741042,-0.1766035045899596,0.05515274032950401,0.37461039423942566,0.49032738095238093,0.723452380952381,0.8352380952380952,-0.5949982416014898
8,own_sensor,limb_slip_sensor_retained,43,with_message_shuffled,64,62,11201,11285,80,-1.020407012036193,-0.948824403741042,-0.2834139607656071,0.05515274032950401,0.3585403263568878,0.47098214285714285,0.7229761904761904,0.8530952380952381,
8,own_sensor,limb_loss_sensor_retained,41,context_only,64,62,11201,11285,80,-1.07802570464807,-1.028598998122993,-0.6561529400096269,0.05,0.290122926235199,0.6255533854166667,0.8218098958333333,0.9075520833333334,
8,own_sensor,limb_loss_sensor_retained,41,with_message,64,62,11201,11285,80,-1.0166519254351964,-0.9403282759207987,-0.556351055139069,0.05609791353344917,0.31492629647254944,0.55712890625,0.7903971354166667,0.8944661458333333,-0.1439836843741251
8,own_sensor,limb_loss_sensor_retained,41,with_message_shuffled,64,62,11201,11285,80,-1.0166519254351964,-0.9403282759207987,-0.4574584715064339,0.05609791353344917,0.3320751190185547,0.5338216145833333,0.7791666666666667,0.8926106770833333,
