regime,seed,task,cc_gain,cc_mode,limb_condition,rms_path_error,late_path_error,late_heading_error,post_event_path_integral
capacity,9102,sine,0.1,stuck,L4 failure,0.9642229969180897,1.4367316838940103,0.2763507650649149,7.247382901596371
capacity,9102,sine,0.1,stuck,L4 slip,0.5197767946114917,0.5759359349486648,0.047600364168290235,3.3043083476131927
capacity,9102,sine,0.2,always,intact,0.3723406903983691,0.25850110864593656,0.08877245668536196,1.611177591352133
capacity,9102,sine,0.2,always,L4 failure,0.774910346132135,1.0951077283527089,0.07736805690292058,5.725538967085534
capacity,9102,sine,0.2,always,L4 slip,0.4398631031399282,0.40067048184665016,0.06441760298990078,2.4347587919914453
capacity,9102,sine,0.2,dropout,intact,0.37889911702906987,0.2792857398337936,0.12742928346532764,1.692308092545975
capacity,9102,sine,0.2,dropout,L4 failure,0.8734942848691772,1.2756812378252465,0.35165777407443033,6.443346347528916
capacity,9102,sine,0.2,dropout,L4 slip,0.4422199256706553,0.4072734591765167,0.019286318515764393,2.461359357938831
capacity,9102,sine,0.2,intermittent,intact,0.42259867925190053,0.3495858285503507,0.08851691472807635,2.189342524802397
capacity,9102,sine,0.2,intermittent,L4 failure,1.0602861352595674,1.6042418526170388,0.2872573018930179,8.02388729484275
capacity,9102,sine,0.2,intermittent,L4 slip,0.5972646990158237,0.7407142274966573,0.030553818090093464,4.08125568201596
capacity,9102,sine,0.2,delayed,intact,0.3809147015090071,0.276663498872301,0.10131908856689131,1.6997872832732548
capacity,9102,sine,0.2,delayed,L4 failure,0.7871874457866499,1.1147090869156835,0.07870631854722505,5.828234758917465
capacity,9102,sine,0.2,delayed,L4 slip,0.4475117107414768,0.41109982863062167,0.07447496615832472,2.5020320758522376
capacity,9102,sine,0.2,noisy,intact,0.3738376242421789,0.2639802879953361,0.07727838167863736,1.6358636356773815
capacity,9102,sine,0.2,noisy,L4 failure,0.7671097830776638,1.080182953268942,0.084711648239828,5.651571750522382
capacity,9102,sine,0.2,noisy,L4 slip,0.43976497692445926,0.39833964432026225,0.0533933457749747,2.4239568317676183
capacity,9102,sine,0.2,stuck,intact,0.41146687604305526,0.37071828050921096,0.19951322889784823,2.0604163832081293
capacity,9102,sine,0.2,stuck,L4 failure,0.7774513384315677,1.099540951140224,0.13280300623043878,5.743485204359411
capacity,9102,sine,0.2,stuck,L4 slip,0.44911732047305053,0.4294424121602846,0.13430350411430989,2.5497665872791355
capacity,9102,sine,0.4,always,intact,0.3759852725267262,0.2814610512272565,0.04016875566408425,1.8150415321377389
capacity,9102,sine,0.4,always,L4 failure,0.6753966253335365,0.9042871261763912,0.06104138426880268,4.883241637282261
capacity,9102,sine,0.4,always,L4 slip,0.4166365541897616,0.3489660964846672,0.027435007400337868,2.2211447816926913
capacity,9102,sine,0.4,dropout,intact,0.4904456361978108,0.5818944577969531,0.18120685521947844,3.027887921110266
capacity,9102,sine,0.4,dropout,L4 failure,0.7060950294536609,0.9644710022369095,0.2697189691444664,5.111387783491513
capacity,9102,sine,0.4,dropout,L4 slip,0.44947576078323487,0.4498367734361226,0.07709013817066299,2.626208683254127
capacity,9102,sine,0.4,intermittent,intact,0.38124761675695834,0.25451028554635113,0.11030781145326254,1.6732442245890462
capacity,9102,sine,0.4,intermittent,L4 failure,0.9078452343363466,1.3332766022534597,0.14131581593855888,6.823004337018823
capacity,9102,sine,0.4,intermittent,L4 slip,0.49857783114821225,0.5257349663793518,0.061898380984700664,3.0727350608939403
capacity,9102,sine,0.4,delayed,intact,0.3944779007279678,0.3346957139714849,0.05262810271705256,2.0507595041043274
capacity,9102,sine,0.4,delayed,L4 failure,0.6759155529495463,0.9007779786127161,0.0602772410519327,4.880216903303207
capacity,9102,sine,0.4,delayed,L4 slip,0.4274017098170646,0.3711540090260693,0.03388649543193138,2.330139367998244
capacity,9102,sine,0.4,noisy,intact,0.3837896180673396,0.2825490140565761,0.05490965662574632,1.873354717402393
capacity,9102,sine,0.4,noisy,L4 failure,0.6796556848245731,0.9068227811356486,0.07611381474859842,4.909116138069166
capacity,9102,sine,0.4,noisy,L4 slip,0.42883990458026516,0.36422645040190893,0.040837769175651496,2.3305664820447105
capacity,9102,sine,0.4,stuck,intact,0.4570489150831092,0.5093467889643442,0.13190651267483983,2.732752637584161
capacity,9102,sine,0.4,stuck,L4 failure,0.6714640021003582,0.8962867189753269,0.04980420847384377,4.855375745113602
capacity,9102,sine,0.4,stuck,L4 slip,0.46438444768013976,0.4882734289764466,0.10917316748649623,2.7823783569262397
capacity,9102,sine,1.0,always,intact,0.3617778616406061,0.1418594394283778,0.12550381971740396,1.4208729539505602
capacity,9102,sine,1.0,always,L4 failure,0.6612741756063876,0.864876107540178,0.10397747637810281,4.78499541595657
capacity,9102,sine,1.0,always,L4 slip,0.41206005257734934,0.3010764490102119,0.11401541813731031,2.1619981057756212
capacity,9102,sine,1.0,dropout,intact,0.5370277657053248,0.673314036402239,0.15463199147476125,3.6155483831346
capacity,9102,sine,1.0,dropout,L4 failure,0.6510285990368223,0.8426469291367258,0.23359099924989715,4.703456940688048
capacity,9102,sine,1.0,dropout,L4 slip,0.5063315295937698,0.5773740868517596,0.07137794258512611,3.314922125292263
capacity,9102,sine,1.0,intermittent,intact,0.3928335223622562,0.309625720876629,0.0208151795059913,1.9522826517156482
capacity,9102,sine,1.0,intermittent,L4 failure,0.7634303498229369,1.0543107330205927,0.05986686525537928,5.636965040534998
capacity,9102,sine,1.0,intermittent,L4 slip,0.4547766623772001,0.42195464259770776,0.019930152555449672,2.602538646580106
capacity,9102,sine,1.0,delayed,intact,0.3816359558146013,0.17858885581282155,0.17497432304700883,1.664001469932655
capacity,9102,sine,1.0,delayed,L4 failure,0.6607299026385528,0.8554920304019848,0.12804304494476995,4.77045130007553
capacity,9102,sine,1.0,delayed,L4 slip,0.4247731503009698,0.30515607652226484,0.1542452612406369,2.2571391161576653
capacity,9102,sine,1.0,noisy,intact,0.4106997314002467,0.2410907384611427,0.15046777696300503,1.947807025192579
capacity,9102,sine,1.0,noisy,L4 failure,0.7306259169509024,0.9675199077311987,0.12425850291883152,5.338654442938451
capacity,9102,sine,1.0,noisy,L4 slip,0.4913884690904886,0.4478601214996193,0.13410869877724957,2.9301899428666753
capacity,9102,sine,1.0,stuck,intact,0.38379155631065415,0.23672917292874204,0.31329717898408604,1.8108657894174365
capacity,9102,sine,1.0,stuck,L4 failure,0.6503776690622297,0.8413775522076369,0.22402507421438872,4.699484391136332
capacity,9102,sine,1.0,stuck,L4 slip,0.4235394382688454,0.33795391071874736,0.28619539731169585,2.316095417766259
capacity,9102,chirp,0.0,always,intact,0.7801073785230077,1.0688444434813804,0.06779099195669236,5.839117469888468
capacity,9102,chirp,0.0,always,L4 failure,1.5318680879306232,2.376994549981535,0.583189893758352,11.760147562444107
capacity,9102,chirp,0.0,always,L4 slip,1.0147852139982751,1.486334247955624,0.2004991758690569,7.78999476827807
capacity,9102,chirp,0.0,dropout,intact,0.7801073785230077,1.0688444434813804,0.06779099195669236,5.839117469888468
capacity,9102,chirp,0.0,dropout,L4 failure,1.5318680879306232,2.376994549981535,0.583189893758352,11.760147562444107
capacity,9102,chirp,0.0,dropout,L4 slip,1.0147852139982751,1.486334247955624,0.2004991758690569,7.78999476827807
capacity,9102,chirp,0.0,intermittent,intact,0.7801073785230077,1.0688444434813804,0.06779099195669236,5.839117469888468
capacity,9102,chirp,0.0,intermittent,L4 failure,1.5318680879306232,2.376994549981535,0.583189893758352,11.760147562444107
capacity,9102,chirp,0.0,intermittent,L4 slip,1.0147852139982751,1.486334247955624,0.2004991758690569,7.78999476827807
capacity,9102,chirp,0.0,delayed,intact,0.7801073785230077,1.0688444434813804,0.06779099195669236,5.839117469888468
capacity,9102,chirp,0.0,delayed,L4 failure,1.5318680879306232,2.376994549981535,0.583189893758352,11.760147562444107
capacity,9102,chirp,0.0,delayed,L4 slip,1.0147852139982751,1.486334247955624,0.2004991758690569,7.78999476827807
capacity,9102,chirp,0.0,noisy,intact,0.7801073785230077,1.0688444434813804,0.06779099195669236,5.839117469888468
capacity,9102,chirp,0.0,noisy,L4 failure,1.5318680879306232,2.376994549981535,0.583189893758352,11.760147562444107
capacity,9102,chirp,0.0,noisy,L4 slip,1.0147852139982751,1.486334247955624,0.2004991758690569,7.78999476827807
capacity,9102,chirp,0.0,stuck,intact,0.7801073785230077,1.0688444434813804,0.06779099195669236,5.839117469888468
capacity,9102,chirp,0.0,stuck,L4 failure,1.5318680879306232,2.376994549981535,0.583189893758352,11.760147562444107
capacity,9102,chirp,0.0,stuck,L4 slip,1.0147852139982751,1.486334247955624,0.2004991758690569,7.78999476827807
capacity,9102,chirp,0.025,always,intact,0.6858543045997367,0.8834518902990454,0.02613267375403574,5.000037476298189
capacity,9102,chirp,0.025,always,L4 failure,1.3987476426579843,2.154306655871852,0.47030361042434904,10.78195169097708
capacity,9102,chirp,0.025,always,L4 slip,0.9004641278258322,1.2792441991865844,0.10847096300490189,6.862532163406655
capacity,9102,chirp,0.025,dropout,intact,0.7124486867938552,0.9420218634256511,0.04355235818856498,5.238331176596226
capacity,9102,chirp,0.025,dropout,L4 failure,1.4549501868976105,2.24786445405131,0.5531771449577132,11.16022806403472
capacity,9102,chirp,0.025,dropout,L4 slip,0.9392480266855947,1.3533073425112043,0.17288675166512993,7.163152758022725
capacity,9102,chirp,0.025,intermittent,intact,0.7467350345616821,1.004354249190742,0.043923122105445835,5.5483521766036965
capacity,9102,chirp,0.025,intermittent,L4 failure,1.4870837764514293,2.302190829992534,0.5452292860997764,11.432428304322508
capacity,9102,chirp,0.025,intermittent,L4 slip,0.9753657285130642,1.415547724791335,0.16783470815984716,7.474808989992119
capacity,9102,chirp,0.025,delayed,intact,0.692855960920967,0.8963688621141624,0.02689107631902904,5.0636789711906935
capacity,9102,chirp,0.025,delayed,L4 failure,1.4096169719961171,2.1724838283806998,0.47512844572739005,10.866527482463338
capacity,9102,chirp,0.025,delayed,L4 slip,0.9093843722224676,1.294842314177987,0.11212309730708048,6.937579266633577
capacity,9102,chirp,0.025,noisy,intact,0.6823749772923617,0.877119836799561,0.026039952329795203,4.967751769657659
capacity,9102,chirp,0.025,noisy,L4 failure,1.3963918548073853,2.1503324306553915,0.4729748134724348,10.759944182544533
capacity,9102,chirp,0.025,noisy,L4 slip,0.8977468361292806,1.2746159407150586,0.10905812995247777,6.838566289354944
capacity,9102,chirp,0.025,stuck,intact,0.6872294027598481,0.8865813023191962,0.02586910169058592,5.012548393671138
capacity,9102,chirp,0.025,stuck,L4 failure,1.412040417428611,2.1760958622570206,0.4950159586732174,10.869354391442037
capacity,9102,chirp,0.025,stuck,L4 slip,0.9062938583908573,1.2903949958479444,0.1241987197653854,6.907284208301161
capacity,9102,chirp,0.05,always,intact,0.6120971147683438,0.7286262137626169,0.05942947973153802,4.292616234490575
capacity,9102,chirp,0.05,always,L4 failure,1.2814835279374304,1.9557469802769283,0.3639331159922983,9.90911413999491
capacity,9102,chirp,0.05,always,L4 slip,0.807368027267378,1.1043778694909236,0.04468087509370365,6.0734752635570235
capacity,9102,chirp,0.05,dropout,intact,0.6524738364536777,0.8256967853109819,0.028291988105239464,4.687910859011388
capacity,9102,chirp,0.05,dropout,L4 failure,1.3837883475748884,2.1279626947729495,0.5251696850839738,10.604557159413899
capacity,9102,chirp,0.05,dropout,L4 slip,0.8706922006329874,1.2307307594353312,0.14725637452858614,6.586504963735365
capacity,9102,chirp,0.05,intermittent,intact,0.7159293109600618,0.9436388884342151,0.03142410568743453,5.2739049125205675
capacity,9102,chirp,0.05,intermittent,L4 failure,1.4442080884311395,2.2303270711076726,0.5082335058245937,11.117629575763365
capacity,9102,chirp,0.05,intermittent,L4 slip,0.9386013644366297,1.3487741576667123,0.13726400906292394,7.1768717836609115
capacity,9102,chirp,0.05,delayed,intact,0.6228068457772454,0.7487922377682593,0.057875997674355396,4.394670417976179
capacity,9102,chirp,0.05,delayed,L4 failure,1.3004004836099181,1.9875489762674818,0.37268631865242247,10.05762513739589
capacity,9102,chirp,0.05,delayed,L4 slip,0.8214836341681369,1.1293632911664302,0.04738992522829548,6.1961085802887865
capacity,9102,chirp,0.05,noisy,intact,0.6062847482185586,0.7176677406584991,0.059015986011719035,4.235774569909919
capacity,9102,chirp,0.05,noisy,L4 failure,1.2770824034783466,1.9484063410347026,0.36937898817548553,9.868365582608739
capacity,9102,chirp,0.05,noisy,L4 slip,0.8027392512391514,1.0964173851510721,0.04508573441043394,6.031583976063216
capacity,9102,chirp,0.05,stuck,intact,0.61169082442826,0.7276152290801091,0.060385088592087,4.288449612160311
capacity,9102,chirp,0.05,stuck,L4 failure,1.3050206136311735,1.9949752396931983,0.41391001210715894,10.066328617740163
capacity,9102,chirp,0.05,stuck,L4 slip,0.8135937807270023,1.1171609181162263,0.05543456635465965,6.124787498138199
capacity,9102,chirp,0.1,always,intact,0.515248651790594,0.5066886497731449,0.12679980248143666,3.2548734323021167
capacity,9102,chirp,0.1,always,L4 failure,1.0995669168997246,1.6408865191826945,0.18396177443891298,8.516349519677046
capacity,9102,chirp,0.1,always,L4 slip,0.6745547716554519,0.8414824470689547,0.060135001327155414,4.86902023498329
capacity,9102,chirp,0.1,dropout,intact,0.5551178025980015,0.624168770871408,0.02963261764633198,3.735107902282237
capacity,9102,chirp,0.1,dropout,L4 failure,1.2576979943580355,1.9142608883261722,0.4747299315046513,9.617902215705504
capacity,9102,chirp,0.1,dropout,L4 slip,0.7536374445494128,1.0156478784154284,0.10149594002444781,5.576931736483591
capacity,9102,chirp,0.1,intermittent,intact,0.6615538716018592,0.8330838536369469,0.0322449303240402,4.772095940187121
capacity,9102,chirp,0.1,intermittent,L4 failure,1.364701687645497,2.09631461048854,0.43767662971011967,10.530306415137384
capacity,9102,chirp,0.1,intermittent,L4 slip,0.8726776113682259,1.2269217219831465,0.08340789526347912,6.631310101534126
capacity,9102,chirp,0.1,delayed,intact,0.5274957013088738,0.5290710305603777,0.1307254179951313,3.378090853442749
capacity,9102,chirp,0.1,delayed,L4 failure,1.1258044860235772,1.6853804407000332,0.19551995802737313,8.72843705345812
capacity,9102,chirp,0.1,delayed,L4 slip,0.6917572384521009,0.8717950067508614,0.06071869150771705,5.026374658806987
capacity,9102,chirp,0.1,noisy,intact,0.5076616067673042,0.49176794067447,0.12377071347131605,3.1730256926842424
capacity,9102,chirp,0.1,noisy,L4 failure,1.0906885128623456,1.6262458035146756,0.19159537244256142,8.438337494101104
capacity,9102,chirp,0.1,noisy,L4 slip,0.6683469432186221,0.8307564859487069,0.056682298525266364,4.8095796413721095
capacity,9102,chirp,0.1,stuck,intact,0.511871290249333,0.4952162334583573,0.16106513336508593,3.2084107350833166
capacity,9102,chirp,0.1,stuck,L4 failure,1.1279642002856147,1.6903442077655018,0.2717727839277244,8.714275810802034
capacity,9102,chirp,0.1,stuck,L4 slip,0.6744584594584588,0.8412481169345345,0.06112107271298419,4.868097700824499
capacity,9102,chirp,0.2,always,intact,0.44618486459786594,0.37206970996712696,0.1546076687593426,2.508198208304161
capacity,9102,chirp,0.2,always,L4 failure,0.8985539802688794,1.2809907930054483,0.04287442953512068,6.887787374634279
capacity,9102,chirp,0.2,always,L4 slip,0.5509865728921942,0.5884876926601172,0.12620226063745665,3.6411476147282813
capacity,9102,chirp,0.2,dropout,intact,0.4449059542250425,0.36150097699791195,0.08825448696222656,2.4745931374457566
capacity,9102,chirp,0.2,dropout,L4 failure,1.0627898300325431,1.5796021546074823,0.39321751428553214,8.084576978297378
capacity,9102,chirp,0.2,dropout,L4 slip,0.5927859202555964,0.6988884006795982,0.03543709219135403,4.0930121264496595
capacity,9102,chirp,0.2,intermittent,intact,0.5785269280859133,0.6530941150673216,0.08674896238078,3.9467399127253744
capacity,9102,chirp,0.2,intermittent,L4 failure,1.2306373670489306,1.8675206295175435,0.3100299868841342,9.525677257806432
capacity,9102,chirp,0.2,intermittent,L4 slip,0.7678511572506433,1.0261854220471507,0.033675180338444924,5.725711156697732
capacity,9102,chirp,0.2,delayed,intact,0.4574419852834754,0.38935473613414173,0.1712844724523234,2.6170271628966697
capacity,9102,chirp,0.2,delayed,L4 failure,0.9211817320864056,1.318229565719952,0.047271082410795605,7.079859602028254
capacity,9102,chirp,0.2,delayed,L4 slip,0.5650933293745425,0.609501241282288,0.14042942708237435,3.7692955920762423
capacity,9102,chirp,0.2,noisy,intact,0.44090189285440035,0.3653222575391191,0.14420848632847263,2.4534864745209966
capacity,9102,chirp,0.2,noisy,L4 failure,0.8883859092139555,1.2645877774326746,0.04696255914644081,6.795860008410599
capacity,9102,chirp,0.2,noisy,L4 slip,0.547023717442591,0.5827520144795872,0.11606276795059131,3.5997369524525116
capacity,9102,chirp,0.2,stuck,intact,0.4744984962504702,0.46089295344998166,0.29406015806172126,2.86195281008982
capacity,9102,chirp,0.2,stuck,L4 failure,0.9044009030445003,1.2921568033402937,0.05846497596798513,6.932227236446508
capacity,9102,chirp,0.2,stuck,L4 slip,0.5557694229320952,0.6024499052881978,0.2212200270128201,3.696542891653654
capacity,9102,chirp,0.4,always,intact,0.4313276492772266,0.4048212113319957,0.0835072814772411,2.4790328174095047
capacity,9102,chirp,0.4,always,L4 failure,0.7686938749083265,1.0489013178071283,0.0471342480476463,5.776029469547429
capacity,9102,chirp,0.4,always,L4 slip,0.4993841684516337,0.5166002231366009,0.08063594819296993,3.1643049588525027
capacity,9102,chirp,0.4,dropout,intact,0.4423042784953676,0.43412161889437356,0.16628135348435086,2.592051881345943
capacity,9102,chirp,0.4,dropout,L4 failure,0.8417422571632818,1.1895415664182807,0.28758931067685223,6.323493816380972
capacity,9102,chirp,0.4,dropout,L4 slip,0.48641651987890644,0.4781760947180225,0.06055215023234624,3.0083261898284785
capacity,9102,chirp,0.4,intermittent,intact,0.49033277584790275,0.4489781080982108,0.14770076109505995,2.9698192558651693
capacity,9102,chirp,0.4,intermittent,L4 failure,1.0538439783989106,1.5577641106348896,0.11775460901149033,8.154671809097932
capacity,9102,chirp,0.4,intermittent,L4 slip,0.641272817156047,0.7695224344540278,0.09583863683348434,4.543510383343672
capacity,9102,chirp,0.4,delayed,intact,0.4507000779666416,0.4474994206878128,0.10008950804473318,2.6783297894971705
capacity,9102,chirp,0.4,delayed,L4 failure,0.7817869700055943,1.067237730785248,0.05945073414588916,5.885278617068618
capacity,9102,chirp,0.4,delayed,L4 slip,0.515205837022704,0.5448498545397724,0.09682250969205716,3.311086727880701
capacity,9102,chirp,0.4,noisy,intact,0.4307991368517981,0.40110048289099376,0.06427083177221601,2.465244523573821
capacity,9102,chirp,0.4,noisy,L4 failure,0.7668930801777858,1.0464871749885034,0.038343461729508456,5.753502442644887
capacity,9102,chirp,0.4,noisy,L4 slip,0.5049308098056298,0.5248409917979544,0.06309980340674917,3.2088736249541783
capacity,9102,chirp,0.4,stuck,intact,0.5713909720017613,0.717798767715912,0.3764648764235235,3.7311581355226298
capacity,9102,chirp,0.4,stuck,L4 failure,0.7797827702586004,1.0713323660121077,0.161632482770649,5.868850531019139
capacity,9102,chirp,0.4,stuck,L4 slip,0.5911746861048213,0.7315336221670954,0.34122437204121364,4.025061318073666
capacity,9102,chirp,1.0,always,intact,0.38741100243568843,0.2698015258521062,0.09419231661743735,1.9479638191484974
capacity,9102,chirp,1.0,always,L4 failure,0.7110644916020595,0.9536075291634891,0.03598073180993663,5.29927539491826
capacity,9102,chirp,1.0,always,L4 slip,0.4584110675803797,0.43451488141552436,0.07116825089587604,2.7928445551462984
capacity,9102,chirp,1.0,dropout,intact,0.5609505844803037,0.7356277341590134,0.21424754861056822,3.8258015613895995
capacity,9102,chirp,1.0,dropout,L4 failure,0.7002289807245664,0.9317542855098413,0.18303895740608672,5.1944283841533725
capacity,9102,chirp,1.0,dropout,L4 slip,0.541066640827805,0.6571063981611909,0.12357623277374212,3.6874204470147265
capacity,9102,chirp,1.0,intermittent,intact,0.46171761881646334,0.4463447475860457,0.1082705367729198,2.770812907075014
capacity,9102,chirp,1.0,intermittent,L4 failure,0.8841317824152576,1.247275922359603,0.04830307942906222,6.768416957810212
capacity,9102,chirp,1.0,intermittent,L4 slip,0.5577019551526367,0.613100225062229,0.10483888555726562,3.731422587156459
capacity,9102,chirp,1.0,delayed,intact,0.40299874444168704,0.293490235717081,0.12945049268499784,2.0945328350914765
capacity,9102,chirp,1.0,delayed,L4 failure,0.719504287539784,0.9638448281700406,0.055338146101223694,5.365682807425146
capacity,9102,chirp,1.0,delayed,L4 slip,0.47282468201402633,0.45481857110623986,0.09789184853855551,2.9201862320143444
capacity,9102,chirp,1.0,noisy,intact,0.4293444860590113,0.33973859606818324,0.0825420446547179,2.3523899767057523
capacity,9102,chirp,1.0,noisy,L4 failure,0.7711430433211529,1.0468351081296168,0.040071278395416327,5.789027583198004
capacity,9102,chirp,1.0,noisy,L4 slip,0.532600166243435,0.5605017315471232,0.05691435820266899,3.4741185978420805
capacity,9102,chirp,1.0,stuck,intact,0.5292285801356538,0.6715212405990633,0.1706107075532727,3.565312153120671
capacity,9102,chirp,1.0,stuck,L4 failure,0.7784086718773388,1.089900903357902,0.1796818897511308,5.861406003881403
capacity,9102,chirp,1.0,stuck,L4 slip,0.5748625579416458,0.7309982121506591,0.17981339739225038,3.987509859987978
capacity,9103,straight,0.0,always,intact,0.4831227771636679,0.43614399825642475,0.015697400466808564,2.720906715148629
capacity,9103,straight,0.0,always,L4 failure,0.6600246582071783,0.8425745154989583,0.14008667891380364,4.570815459950629
capacity,9103,straight,0.0,always,L4 slip,0.5179454146294745,0.522261849397004,0.012073432639650092,3.1294046505683597
capacity,9103,straight,0.0,dropout,intact,0.4831227771636679,0.43614399825642475,0.015697400466808564,2.720906715148629
capacity,9103,straight,0.0,dropout,L4 failure,0.6600246582071783,0.8425745154989583,0.14008667891380364,4.570815459950629
capacity,9103,straight,0.0,dropout,L4 slip,0.5179454146294745,0.522261849397004,0.012073432639650092,3.1294046505683597
capacity,9103,straight,0.0,intermittent,intact,0.4831227771636679,0.43614399825642475,0.015697400466808564,2.720906715148629
capacity,9103,straight,0.0,intermittent,L4 failure,0.6600246582071783,0.8425745154989583,0.14008667891380364,4.570815459950629
capacity,9103,straight,0.0,intermittent,L4 slip,0.5179454146294745,0.522261849397004,0.012073432639650092,3.1294046505683597
capacity,9103,straight,0.0,delayed,intact,0.4831227771636679,0.43614399825642475,0.015697400466808564,2.720906715148629
capacity,9103,straight,0.0,delayed,L4 failure,0.6600246582071783,0.8425745154989583,0.14008667891380364,4.570815459950629
capacity,9103,straight,0.0,delayed,L4 slip,0.5179454146294745,0.522261849397004,0.012073432639650092,3.1294046505683597
capacity,9103,straight,0.0,noisy,intact,0.4831227771636679,0.43614399825642475,0.015697400466808564,2.720906715148629
capacity,9103,straight,0.0,noisy,L4 failure,0.6600246582071783,0.8425745154989583,0.14008667891380364,4.570815459950629
capacity,9103,straight,0.0,noisy,L4 slip,0.5179454146294745,0.522261849397004,0.012073432639650092,3.1294046505683597
capacity,9103,straight,0.0,stuck,intact,0.4831227771636679,0.43614399825642475,0.015697400466808564,2.720906715148629
capacity,9103,straight,0.0,stuck,L4 failure,0.6600246582071783,0.8425745154989583,0.14008667891380364,4.570815459950629
capacity,9103,straight,0.0,stuck,L4 slip,0.5179454146294745,0.522261849397004,0.012073432639650092,3.1294046505683597
capacity,9103,straight,0.025,always,intact,0.45924899798327884,0.35772600618739564,0.04320982721947481,2.3734123391367836
capacity,9103,straight,0.025,always,L4 failure,0.6194249577075123,0.7561995125596377,0.09525179657563879,4.1930816355372755
capacity,9103,straight,0.025,always,L4 slip,0.48939874987931975,0.4405417753251809,0.020968444410706298,2.7679999104433453
capacity,9103,straight,0.025,dropout,intact,0.46252770255477155,0.37220234570274835,0.028016832419004056,2.430451093792916
capacity,9103,straight,0.025,dropout,L4 failure,0.6294132136317095,0.7785028428974762,0.12455589184785162,4.280772908542147
capacity,9103,straight,0.025,dropout,L4 slip,0.4941366157083447,0.45723040314403196,0.007678986443637908,2.8338747023254145
capacity,9103,straight,0.025,intermittent,intact,0.4742102181375603,0.40815769513894906,0.024993001632409147,2.597460383348647
capacity,9103,straight,0.025,intermittent,L4 failure,0.6460769868433756,0.8132300664859576,0.12408822639971576,4.443633683379147
capacity,9103,straight,0.025,intermittent,L4 slip,0.5077666138751209,0.49385551481034773,0.00922042549673061,3.005214273713612
capacity,9103,straight,0.025,delayed,intact,0.46084756115308406,0.36253521434665925,0.04272557623218295,2.3966870630010306
capacity,9103,straight,0.025,delayed,L4 failure,0.6222096573588679,0.7620223747008765,0.09707056042189813,4.220112261443032
capacity,9103,straight,0.025,delayed,L4 slip,0.4913079215036751,0.44567852383148965,0.0203131533513195,2.792626845786553
capacity,9103,straight,0.025,noisy,intact,0.45787698758791245,0.3530814297698588,0.043368377449465444,2.351556170289819
capacity,9103,straight,0.025,noisy,L4 failure,0.617280604571294,0.7515698935251791,0.09510591977608221,4.171237157916846
capacity,9103,straight,0.025,noisy,L4 slip,0.48863280732950515,0.43800557559230996,0.020568110213688994,2.7562316668397764
capacity,9103,straight,0.025,stuck,intact,0.4593111185916326,0.35800477756701155,0.04351339447137711,2.3745080981672806
capacity,9103,straight,0.025,stuck,L4 failure,0.6211723997817599,0.7600480196139768,0.10399308891151424,4.208309194566633
capacity,9103,straight,0.025,stuck,L4 slip,0.4896654174541794,0.44151398009220094,0.019706255851557435,2.771853522256232
capacity,9103,straight,0.05,always,intact,0.44433125616697666,0.3013473568033015,0.06406957453354423,2.1204336041285035
capacity,9103,straight,0.05,always,L4 failure,0.5893271949933733,0.6886490963931428,0.060447082196517773,3.8962891484282425
capacity,9103,straight,0.05,always,L4 slip,0.4704198154720295,0.3795124182677628,0.044734900060391436,2.4956288570888137
capacity,9103,straight,0.05,dropout,intact,0.44733269474429077,0.3185231940518977,0.040275655188371416,2.1870995951951584
capacity,9103,straight,0.05,dropout,L4 failure,0.6037749071035649,0.7228810820945318,0.11059342169602011,4.029956499285932
capacity,9103,straight,0.05,dropout,L4 slip,0.4757120731677163,0.40179154946522855,0.015507521450026046,2.5826715366535744
capacity,9103,straight,0.05,intermittent,intact,0.466452385993474,0.38244136298275005,0.03463491080158698,2.483832324868404
capacity,9103,straight,0.05,intermittent,L4 failure,0.6334018989650486,0.7860593621267506,0.10927790359564474,4.325795967766932
capacity,9103,straight,0.05,intermittent,L4 slip,0.49877709592112135,0.4676742136840867,0.01357900621766756,2.890626197996538
capacity,9103,straight,0.05,delayed,intact,0.4464331534134222,0.30788702746273644,0.06416859127973136,2.1533784167862087
capacity,9103,straight,0.05,delayed,L4 failure,0.59330786477286,0.6972252955565944,0.06261119429524388,3.936849056282634
capacity,9103,straight,0.05,delayed,L4 slip,0.47299614898815734,0.38675784358928905,0.04444418003430435,2.5314711453942724
capacity,9103,straight,0.05,noisy,intact,0.44251372843278713,0.29430871858443414,0.06384907729843921,2.0867925240491307
capacity,9103,straight,0.05,noisy,L4 failure,0.5859587488226323,0.6809835379907263,0.06077728680557104,3.8599282001682003
capacity,9103,straight,0.05,noisy,L4 slip,0.4696321309267723,0.37616740729431697,0.04353629538080835,2.4800488915551004
capacity,9103,straight,0.05,stuck,intact,0.4443684307678943,0.30152305490881864,0.06810135956969843,2.121138006457364
capacity,9103,straight,0.05,stuck,L4 failure,0.5911941782224844,0.6930768625972122,0.07312364539413105,3.9137046659649246
capacity,9103,straight,0.05,stuck,L4 slip,0.47052413108641383,0.37996466360258696,0.04587660323763353,2.497399808044902
capacity,9103,straight,0.1,always,intact,0.431758807430124,0.257156537757871,0.0871634031537695,1.9044536136895087
capacity,9103,straight,0.1,always,L4 failure,0.5518918268685623,0.5989445111304167,0.01455303498438416,3.4981464673913636
