regime,seed,split,task,condition,limb,retained_strength,loss,excess_loss
sensor_comm,9101,OOS,s_rl,L4,4,0.0,0.08750096119981514,0.06116368009869608
sensor_comm,9101,OOS,sine,intact,0,1.0,0.018214149830560075,0.0
sensor_comm,9101,OOS,sine,L1,1,0.5,0.026137248507123366,0.007923098676563291
sensor_comm,9101,OOS,sine,L1,1,0.0,0.056213680630981436,0.03799953080042136
sensor_comm,9101,OOS,sine,L2,2,0.5,0.026519999472749356,0.008305849642189281
sensor_comm,9101,OOS,sine,L2,2,0.0,0.07714727685811378,0.0589331270275537
sensor_comm,9101,OOS,sine,L3,3,0.5,0.02658872610730805,0.008374576276747977
sensor_comm,9101,OOS,sine,L3,3,0.0,0.07786265296122304,0.05964850313066296
sensor_comm,9101,OOS,sine,L4,4,0.5,0.01711719285553284,-0.0010969569750272357
sensor_comm,9101,OOS,sine,L4,4,0.0,0.06433408586418432,0.04611993603362424
sensor_comm,9101,OOS,chirp,intact,0,1.0,0.019891552563466555,0.0
sensor_comm,9101,OOS,chirp,L1,1,0.5,0.03127599435438542,0.011384441790918864
sensor_comm,9101,OOS,chirp,L1,1,0.0,0.06970762260415252,0.04981607004068596
sensor_comm,9101,OOS,chirp,L2,2,0.5,0.030690464642382655,0.0107989120789161
sensor_comm,9101,OOS,chirp,L2,2,0.0,0.08380590374957184,0.06391435118610528
sensor_comm,9101,OOS,chirp,L3,3,0.5,0.030181634232355134,0.01029008166888858
sensor_comm,9101,OOS,chirp,L3,3,0.0,0.0797869480455965,0.05989539548212994
sensor_comm,9101,OOS,chirp,L4,4,0.5,0.021401235813410822,0.001509683249944268
sensor_comm,9101,OOS,chirp,L4,4,0.0,0.07001414624734995,0.05012259368388339
sensor_comm,9101,OOS,left,intact,0,1.0,0.054901615813214545,0.0
sensor_comm,9101,OOS,left,L1,1,0.5,0.09281177674479868,0.037910160931584135
sensor_comm,9101,OOS,left,L1,1,0.0,0.1766034907152893,0.12170187490207476
sensor_comm,9101,OOS,left,L2,2,0.5,0.059894529454966455,0.00499291364175191
sensor_comm,9101,OOS,left,L2,2,0.0,0.08749759314044978,0.03259597732723523
sensor_comm,9101,OOS,left,L3,3,0.5,0.06734879812114686,0.012447182307932313
sensor_comm,9101,OOS,left,L3,3,0.0,0.09844642607081393,0.04354481025759938
sensor_comm,9101,OOS,left,L4,4,0.5,0.08376821039572688,0.028866594582512332
sensor_comm,9101,OOS,left,L4,4,0.0,0.28311042845388656,0.22820881264067203
sensor_comm,9101,OOS,right,intact,0,1.0,0.06373754088240609,0.0
sensor_comm,9101,OOS,right,L1,1,0.5,0.061371627016063704,-0.002365913866342384
sensor_comm,9101,OOS,right,L1,1,0.0,0.06573285504355793,0.00199531416115184
sensor_comm,9101,OOS,right,L2,2,0.5,0.06317822244885142,-0.0005593184335546675
sensor_comm,9101,OOS,right,L2,2,0.0,0.11785034854327936,0.05411280766087327
sensor_comm,9101,OOS,right,L3,3,0.5,0.06340451446274707,-0.000333026419659016
sensor_comm,9101,OOS,right,L3,3,0.0,0.12851096137965032,0.06477342049724423
sensor_comm,9101,OOS,right,L4,4,0.5,0.05688241621260146,-0.006855124669804626
sensor_comm,9101,OOS,right,L4,4,0.0,0.0527500480987076,-0.01098749278369849
sensor_comm,9102,ID,straight,intact,0,1.0,0.004120927751453287,0.0
sensor_comm,9102,ID,straight,L1,1,0.5,0.03823453679238449,0.034113609040931206
sensor_comm,9102,ID,straight,L1,1,0.0,0.2708683533548397,0.26674742560338643
sensor_comm,9102,ID,straight,L2,2,0.5,0.027589454002367723,0.02346852625091444
sensor_comm,9102,ID,straight,L2,2,0.0,0.20308219770767857,0.1989612699562253
sensor_comm,9102,ID,straight,L3,3,0.5,0.010993640507296709,0.006872712755843422
sensor_comm,9102,ID,straight,L3,3,0.0,0.026361725354120125,0.02224079760266684
sensor_comm,9102,ID,straight,L4,4,0.5,0.015107169640686919,0.010986241889233632
sensor_comm,9102,ID,straight,L4,4,0.0,0.07670806289865262,0.07258713514719933
sensor_comm,9102,ID,left,intact,0,1.0,0.01884615907531735,0.0
sensor_comm,9102,ID,left,L1,1,0.5,0.03798222621042451,0.01913606713510716
sensor_comm,9102,ID,left,L1,1,0.0,0.21704189326246026,0.19819573418714292
sensor_comm,9102,ID,left,L2,2,0.5,0.05298342764740366,0.03413726857208631
sensor_comm,9102,ID,left,L2,2,0.0,0.23609730613087804,0.2172511470555607
sensor_comm,9102,ID,left,L3,3,0.5,0.020221079953577158,0.0013749208782598069
sensor_comm,9102,ID,left,L3,3,0.0,0.031803004013933454,0.012956844938616104
sensor_comm,9102,ID,left,L4,4,0.5,0.04310214656081077,0.024255987485493416
sensor_comm,9102,ID,left,L4,4,0.0,0.13621000925511617,0.11736385017979882
sensor_comm,9102,ID,right,intact,0,1.0,0.02448445130954241,0.0
sensor_comm,9102,ID,right,L1,1,0.5,0.0762272880385631,0.05174283672902069
sensor_comm,9102,ID,right,L1,1,0.0,0.37029589250338024,0.34581144119383783
sensor_comm,9102,ID,right,L2,2,0.5,0.034090536572520654,0.009606085262978244
sensor_comm,9102,ID,right,L2,2,0.0,0.2006962677775651,0.1762118164680227
sensor_comm,9102,ID,right,L3,3,0.5,0.03542015044675911,0.010935699137216703
sensor_comm,9102,ID,right,L3,3,0.0,0.05345673395252664,0.02897228264298423
sensor_comm,9102,ID,right,L4,4,0.5,0.0239259756772063,-0.0005584756323361098
sensor_comm,9102,ID,right,L4,4,0.0,0.05831628636815682,0.03383183505861441
sensor_comm,9102,OOS,s_lr,intact,0,1.0,0.018677961434158216,0.0
sensor_comm,9102,OOS,s_lr,L1,1,0.5,0.05432511613867868,0.03564715470452046
sensor_comm,9102,OOS,s_lr,L1,1,0.0,0.30123566871267177,0.28255770727851354
sensor_comm,9102,OOS,s_lr,L2,2,0.5,0.044987109838443465,0.02630914840428525
sensor_comm,9102,OOS,s_lr,L2,2,0.0,0.21819421758310825,0.19951625614895002
sensor_comm,9102,OOS,s_lr,L3,3,0.5,0.02462213767864186,0.005944176244483644
sensor_comm,9102,OOS,s_lr,L3,3,0.0,0.03935672403780789,0.020678762603649675
sensor_comm,9102,OOS,s_lr,L4,4,0.5,0.03181806247757276,0.013140101043414544
sensor_comm,9102,OOS,s_lr,L4,4,0.0,0.09401262085549762,0.0753346594213394
sensor_comm,9102,OOS,s_rl,intact,0,1.0,0.021936761832557796,0.0
sensor_comm,9102,OOS,s_rl,L1,1,0.5,0.056738555328576946,0.034801793496019154
sensor_comm,9102,OOS,s_rl,L1,1,0.0,0.28068649629463804,0.25874973446208027
sensor_comm,9102,OOS,s_rl,L2,2,0.5,0.04164967255784385,0.019712910725286057
sensor_comm,9102,OOS,s_rl,L2,2,0.0,0.2241043001322648,0.202167538299707
sensor_comm,9102,OOS,s_rl,L3,3,0.5,0.030436267351898486,0.00849950551934069
sensor_comm,9102,OOS,s_rl,L3,3,0.0,0.04767553189574592,0.025738770063188126
sensor_comm,9102,OOS,s_rl,L4,4,0.5,0.030636496117803887,0.008699734285246091
sensor_comm,9102,OOS,s_rl,L4,4,0.0,0.09280345903575161,0.07086669720319382
sensor_comm,9102,OOS,sine,intact,0,1.0,0.012501274699037534,0.0
sensor_comm,9102,OOS,sine,L1,1,0.5,0.045674346816464095,0.03317307211742656
sensor_comm,9102,OOS,sine,L1,1,0.0,0.28057083847460085,0.2680695637755633
sensor_comm,9102,OOS,sine,L2,2,0.5,0.04141702720014613,0.028915752501108595
sensor_comm,9102,OOS,sine,L2,2,0.0,0.23377547889750536,0.22127420419846783
sensor_comm,9102,OOS,sine,L3,3,0.5,0.017608943017950966,0.005107668318913431
sensor_comm,9102,OOS,sine,L3,3,0.0,0.030730460434123932,0.018229185735086396
sensor_comm,9102,OOS,sine,L4,4,0.5,0.025799633872652054,0.01329835917361452
sensor_comm,9102,OOS,sine,L4,4,0.0,0.09068783600484945,0.07818656130581192
sensor_comm,9102,OOS,chirp,intact,0,1.0,0.02051978524489968,0.0
sensor_comm,9102,OOS,chirp,L1,1,0.5,0.0532471609033121,0.032727375658412425
sensor_comm,9102,OOS,chirp,L1,1,0.0,0.28324075856904096,0.2627209733241413
sensor_comm,9102,OOS,chirp,L2,2,0.5,0.05403614230902568,0.03351635706412601
sensor_comm,9102,OOS,chirp,L2,2,0.0,0.2445122486881239,0.22399246344322424
sensor_comm,9102,OOS,chirp,L3,3,0.5,0.0265918015090963,0.0060720162641966224
sensor_comm,9102,OOS,chirp,L3,3,0.0,0.04128559460903218,0.0207658093641325
sensor_comm,9102,OOS,chirp,L4,4,0.5,0.03754932938760684,0.017029544142707163
sensor_comm,9102,OOS,chirp,L4,4,0.0,0.10663830724309413,0.08611852199819445
sensor_comm,9102,OOS,left,intact,0,1.0,0.054269989285749484,0.0
sensor_comm,9102,OOS,left,L1,1,0.5,0.0949532366564007,0.04068324737065121
sensor_comm,9102,OOS,left,L1,1,0.0,0.35080537684404567,0.29653538755829617
sensor_comm,9102,OOS,left,L2,2,0.5,0.10270195881532551,0.04843196952957603
sensor_comm,9102,OOS,left,L2,2,0.0,0.32822274665659484,0.27395275737084535
sensor_comm,9102,OOS,left,L3,3,0.5,0.06136813874739793,0.007098149461648447
sensor_comm,9102,OOS,left,L3,3,0.0,0.0800368610580778,0.02576687177232831
sensor_comm,9102,OOS,left,L4,4,0.5,0.09399978673569775,0.03972979744994827
sensor_comm,9102,OOS,left,L4,4,0.0,0.22864065619935975,0.17437066691361025
sensor_comm,9102,OOS,right,intact,0,1.0,0.035257984428362914,0.0
sensor_comm,9102,OOS,right,L1,1,0.5,0.0639870377093509,0.02872905328098798
sensor_comm,9102,OOS,right,L1,1,0.0,0.2824594688345483,0.2472014844061854
sensor_comm,9102,OOS,right,L2,2,0.5,0.029629040668482157,-0.005628943759880756
sensor_comm,9102,OOS,right,L2,2,0.0,0.15324393074542114,0.11798594631705822
sensor_comm,9102,OOS,right,L3,3,0.5,0.041920319747808465,0.006662335319445552
sensor_comm,9102,OOS,right,L3,3,0.0,0.054912304666303036,0.019654320237940122
sensor_comm,9102,OOS,right,L4,4,0.5,0.027348846157875802,-0.007909138270487111
sensor_comm,9102,OOS,right,L4,4,0.0,0.038749998705295274,0.0034920142769323606
sensor_comm,9103,ID,straight,intact,0,1.0,0.002993616886711505,0.0
sensor_comm,9103,ID,straight,L1,1,0.5,0.0035744341674215693,0.0005808172807100641
sensor_comm,9103,ID,straight,L1,1,0.0,0.0067251247887368465,0.0037315079020253414
sensor_comm,9103,ID,straight,L2,2,0.5,0.011205641454168455,0.00821202456745695
sensor_comm,9103,ID,straight,L2,2,0.0,0.06464940038149064,0.06165578349477913
sensor_comm,9103,ID,straight,L3,3,0.5,0.028533241282159193,0.02553962439544769
sensor_comm,9103,ID,straight,L3,3,0.0,0.22895142088510473,0.22595780399839321
sensor_comm,9103,ID,straight,L4,4,0.5,0.02005349751784779,0.017059880631136285
sensor_comm,9103,ID,straight,L4,4,0.0,0.0781235191011042,0.0751299022143927
sensor_comm,9103,ID,left,intact,0,1.0,0.020093201930020656,0.0
sensor_comm,9103,ID,left,L1,1,0.5,0.02177275844335081,0.0016795565133301549
sensor_comm,9103,ID,left,L1,1,0.0,0.026165339875659915,0.00607213794563926
sensor_comm,9103,ID,left,L2,2,0.5,0.027703397418314103,0.0076101954882934475
sensor_comm,9103,ID,left,L2,2,0.0,0.06159727314931096,0.041504071219290305
sensor_comm,9103,ID,left,L3,3,0.5,0.043447900761304364,0.02335469883128371
sensor_comm,9103,ID,left,L3,3,0.0,0.2285483951006556,0.20845519317063496
sensor_comm,9103,ID,left,L4,4,0.5,0.04599454077913907,0.025901338849118417
sensor_comm,9103,ID,left,L4,4,0.0,0.11721323206415465,0.097120030134134
sensor_comm,9103,ID,right,intact,0,1.0,0.015685986201127183,0.0
sensor_comm,9103,ID,right,L1,1,0.5,0.014495885395442824,-0.001190100805684359
sensor_comm,9103,ID,right,L1,1,0.0,0.016118846595394924,0.00043286039426774017
sensor_comm,9103,ID,right,L2,2,0.5,0.02574513963935983,0.010059153438232646
sensor_comm,9103,ID,right,L2,2,0.0,0.12740370976778162,0.11171772356665444
sensor_comm,9103,ID,right,L3,3,0.5,0.042871069220675066,0.027185083019547883
sensor_comm,9103,ID,right,L3,3,0.0,0.26061787375130663,0.24493188755017944
sensor_comm,9103,ID,right,L4,4,0.5,0.02311316276642018,0.007427176565292997
sensor_comm,9103,ID,right,L4,4,0.0,0.06709594335853131,0.051409957157404124
sensor_comm,9103,OOS,s_lr,intact,0,1.0,0.022700455730231488,0.0
sensor_comm,9103,OOS,s_lr,L1,1,0.5,0.023036468571956948,0.0003360128417254603
sensor_comm,9103,OOS,s_lr,L1,1,0.0,0.026885387203840067,0.004184931473608579
sensor_comm,9103,OOS,s_lr,L2,2,0.5,0.033698396191615854,0.010997940461384366
sensor_comm,9103,OOS,s_lr,L2,2,0.0,0.10049861261153326,0.07779815688130176
sensor_comm,9103,OOS,s_lr,L3,3,0.5,0.0446213409267278,0.021920885196496313
sensor_comm,9103,OOS,s_lr,L3,3,0.0,0.25269440061644627,0.22999394488621477
sensor_comm,9103,OOS,s_lr,L4,4,0.5,0.03892937191271576,0.016228916182484274
sensor_comm,9103,OOS,s_lr,L4,4,0.0,0.09490138265133631,0.07220092692110483
sensor_comm,9103,OOS,s_rl,intact,0,1.0,0.020064210470302317,0.0
sensor_comm,9103,OOS,s_rl,L1,1,0.5,0.02108195682196179,0.0010177463516594723
sensor_comm,9103,OOS,s_rl,L1,1,0.0,0.024865488569730004,0.004801278099427687
sensor_comm,9103,OOS,s_rl,L2,2,0.5,0.029860906113740197,0.00979669564343788
sensor_comm,9103,OOS,s_rl,L2,2,0.0,0.10141581945941286,0.08135160898911054
sensor_comm,9103,OOS,s_rl,L3,3,0.5,0.04870853561457389,0.028644325144271572
sensor_comm,9103,OOS,s_rl,L3,3,0.0,0.24498819996711566,0.22492398949681333
sensor_comm,9103,OOS,s_rl,L4,4,0.5,0.037583081397591936,0.01751887092728962
sensor_comm,9103,OOS,s_rl,L4,4,0.0,0.09767482317917037,0.07761061270886804
sensor_comm,9103,OOS,sine,intact,0,1.0,0.017485791112727318,0.0
sensor_comm,9103,OOS,sine,L1,1,0.5,0.017530150476761597,4.4359364034279175e-05
sensor_comm,9103,OOS,sine,L1,1,0.0,0.02060433010449835,0.003118538991771034
sensor_comm,9103,OOS,sine,L2,2,0.5,0.030403789882842727,0.012917998770115409
sensor_comm,9103,OOS,sine,L2,2,0.0,0.10419387594352439,0.08670808483079707
sensor_comm,9103,OOS,sine,L3,3,0.5,0.03651515740338617,0.019029366290658854
sensor_comm,9103,OOS,sine,L3,3,0.0,0.23232440104411778,0.21483860993139045
sensor_comm,9103,OOS,sine,L4,4,0.5,0.034521815389775945,0.017036024277048627
sensor_comm,9103,OOS,sine,L4,4,0.0,0.09269662305002092,0.07521083193729361
sensor_comm,9103,OOS,chirp,intact,0,1.0,0.0256343155112928,0.0
sensor_comm,9103,OOS,chirp,L1,1,0.5,0.028001523806210085,0.002367208294917284
sensor_comm,9103,OOS,chirp,L1,1,0.0,0.0353998863145209,0.0097655708032281
sensor_comm,9103,OOS,chirp,L2,2,0.5,0.03904605456478571,0.013411739053492907
sensor_comm,9103,OOS,chirp,L2,2,0.0,0.10422755898552637,0.07859324347423356
sensor_comm,9103,OOS,chirp,L3,3,0.5,0.04486124070988226,0.01922692519858946
sensor_comm,9103,OOS,chirp,L3,3,0.0,0.24201231202131873,0.21637799651002593
sensor_comm,9103,OOS,chirp,L4,4,0.5,0.04523369888954204,0.01959938337824924
sensor_comm,9103,OOS,chirp,L4,4,0.0,0.10648195782714065,0.08084764231584785
sensor_comm,9103,OOS,left,intact,0,1.0,0.05435484081080571,0.0
sensor_comm,9103,OOS,left,L1,1,0.5,0.0594953928813205,0.005140552070514788
sensor_comm,9103,OOS,left,L1,1,0.0,0.06997582321893761,0.015620982408131902
sensor_comm,9103,OOS,left,L2,2,0.5,0.0703285408399997,0.015973700029193995
sensor_comm,9103,OOS,left,L2,2,0.0,0.14578977314449487,0.09143493233368916
sensor_comm,9103,OOS,left,L3,3,0.5,0.09015082832615151,0.0357959875153458
sensor_comm,9103,OOS,left,L3,3,0.0,0.31910736052548466,0.26475251971467895
sensor_comm,9103,OOS,left,L4,4,0.5,0.09599649217094959,0.04164165136014388
sensor_comm,9103,OOS,left,L4,4,0.0,0.1916305471055644,0.1372757062947587
sensor_comm,9103,OOS,right,intact,0,1.0,0.03691738326378943,0.0
sensor_comm,9103,OOS,right,L1,1,0.5,0.03202755074267791,-0.004889832521111526
sensor_comm,9103,OOS,right,L1,1,0.0,0.027796495029059325,-0.009120888234730107
sensor_comm,9103,OOS,right,L2,2,0.5,0.04135211099592778,0.004434727732138349
sensor_comm,9103,OOS,right,L2,2,0.0,0.09695374191589662,0.060036358652107186
sensor_comm,9103,OOS,right,L3,3,0.5,0.05201483332954269,0.015097450065753255
sensor_comm,9103,OOS,right,L3,3,0.0,0.23416382297102728,0.19724643970723785
sensor_comm,9103,OOS,right,L4,4,0.5,0.030842626364515513,-0.00607475689927392
sensor_comm,9103,OOS,right,L4,4,0.0,0.05441313235429089,0.01749574909050146
sensor_comm,9104,ID,straight,intact,0,1.0,0.004066062340116609,0.0
sensor_comm,9104,ID,straight,L1,1,0.5,0.004166769503091164,0.00010070716297455509
sensor_comm,9104,ID,straight,L1,1,0.0,0.004411358779693726,0.00034529643957711704
sensor_comm,9104,ID,straight,L2,2,0.5,0.006381625178641223,0.0023155628385246136
sensor_comm,9104,ID,straight,L2,2,0.0,0.031123434294905834,0.027057371954789224
sensor_comm,9104,ID,straight,L3,3,0.5,0.016187448458252335,0.012121386118135727
sensor_comm,9104,ID,straight,L3,3,0.0,0.06979991958518444,0.06573385724506783
sensor_comm,9104,ID,straight,L4,4,0.5,0.017709679497412548,0.013643617157295939
sensor_comm,9104,ID,straight,L4,4,0.0,0.08665157949190863,0.08258551715179202
sensor_comm,9104,ID,left,intact,0,1.0,0.04205321499066659,0.0
sensor_comm,9104,ID,left,L1,1,0.5,0.03835071404794906,-0.0037025009427175265
sensor_comm,9104,ID,left,L1,1,0.0,0.06547711805259293,0.023423903061926342
sensor_comm,9104,ID,left,L2,2,0.5,0.047909239845768066,0.005856024855101477
sensor_comm,9104,ID,left,L2,2,0.0,0.07330065915472236,0.031247444164055775
sensor_comm,9104,ID,left,L3,3,0.5,0.07517137572020995,0.03311816072954336
sensor_comm,9104,ID,left,L3,3,0.0,0.15977986265616909,0.1177266476655025
sensor_comm,9104,ID,left,L4,4,0.5,0.05932044441398765,0.01726722942332106
sensor_comm,9104,ID,left,L4,4,0.0,0.14262204835110992,0.10056883336044334
sensor_comm,9104,ID,right,intact,0,1.0,0.04843653334013199,0.0
sensor_comm,9104,ID,right,L1,1,0.5,0.042409884791210516,-0.006026648548921473
sensor_comm,9104,ID,right,L1,1,0.0,0.07632631966250189,0.0278897863223699
sensor_comm,9104,ID,right,L2,2,0.5,0.04059147493215685,-0.007845058407975142
sensor_comm,9104,ID,right,L2,2,0.0,0.06664169246440768,0.018205159124275692
sensor_comm,9104,ID,right,L3,3,0.5,0.036928932739539906,-0.011507600600592083
sensor_comm,9104,ID,right,L3,3,0.0,0.061136947009350635,0.012700413669218646
sensor_comm,9104,ID,right,L4,4,0.5,0.05765424300883989,0.009217709668707899
sensor_comm,9104,ID,right,L4,4,0.0,0.10886501403705398,0.06042848069692199
sensor_comm,9104,OOS,s_lr,intact,0,1.0,0.05865953900899614,0.0
sensor_comm,9104,OOS,s_lr,L1,1,0.5,0.04534907913662283,-0.01331045987237331
sensor_comm,9104,OOS,s_lr,L1,1,0.0,0.049550624080584034,-0.009108914928412107
sensor_comm,9104,OOS,s_lr,L2,2,0.5,0.057537478732584656,-0.001122060276411485
sensor_comm,9104,OOS,s_lr,L2,2,0.0,0.08083397390910492,0.02217443490010878
sensor_comm,9104,OOS,s_lr,L3,3,0.5,0.06923640631841678,0.010576867309420639
sensor_comm,9104,OOS,s_lr,L3,3,0.0,0.12814229278966796,0.06948275378067181
sensor_comm,9104,OOS,s_lr,L4,4,0.5,0.07433980519543863,0.01568026618644249
sensor_comm,9104,OOS,s_lr,L4,4,0.0,0.15007373731648896,0.09141419830749281
sensor_comm,9104,OOS,s_rl,intact,0,1.0,0.0579649797517535,0.0
sensor_comm,9104,OOS,s_rl,L1,1,0.5,0.0458839834209801,-0.012080996330773398
sensor_comm,9104,OOS,s_rl,L1,1,0.0,0.047829945358383676,-0.010135034393369824
sensor_comm,9104,OOS,s_rl,L2,2,0.5,0.05884508027294043,0.0008801005211869287
sensor_comm,9104,OOS,s_rl,L2,2,0.0,0.09609731505577823,0.03813233530402473
sensor_comm,9104,OOS,s_rl,L3,3,0.5,0.07348469285295674,0.015519713101203238
sensor_comm,9104,OOS,s_rl,L3,3,0.0,0.13285948597998645,0.07489450622823296
sensor_comm,9104,OOS,s_rl,L4,4,0.5,0.06592578407306923,0.007960804321315733
sensor_comm,9104,OOS,s_rl,L4,4,0.0,0.1184909788033342,0.0605259990515807
sensor_comm,9104,OOS,sine,intact,0,1.0,0.049228532215558264,0.0
sensor_comm,9104,OOS,sine,L1,1,0.5,0.040049184488958674,-0.00917934772659959
sensor_comm,9104,OOS,sine,L1,1,0.0,0.04594413236460173,-0.0032843998509565347
sensor_comm,9104,OOS,sine,L2,2,0.5,0.049093170166810716,-0.00013536204874754765
sensor_comm,9104,OOS,sine,L2,2,0.0,0.07519390834604421,0.025965376130485947
sensor_comm,9104,OOS,sine,L3,3,0.5,0.05446320984840188,0.005234677632843618
sensor_comm,9104,OOS,sine,L3,3,0.0,0.1005936142229015,0.05136508200734324
sensor_comm,9104,OOS,sine,L4,4,0.5,0.062349394247234534,0.01312086203167627
sensor_comm,9104,OOS,sine,L4,4,0.0,0.13388059859028184,0.08465206637472358
sensor_comm,9104,OOS,chirp,intact,0,1.0,0.05611877312071172,0.0
sensor_comm,9104,OOS,chirp,L1,1,0.5,0.0513831924657216,-0.004735580654990121
sensor_comm,9104,OOS,chirp,L1,1,0.0,0.05751252435322683,0.00139375123251511
sensor_comm,9104,OOS,chirp,L2,2,0.5,0.056493430685945346,0.00037465756523362426
sensor_comm,9104,OOS,chirp,L2,2,0.0,0.0797253485432341,0.023606575422522376
sensor_comm,9104,OOS,chirp,L3,3,0.5,0.0693987783817179,0.01328000526100618
sensor_comm,9104,OOS,chirp,L3,3,0.0,0.12949071145678603,0.0733719383360743
sensor_comm,9104,OOS,chirp,L4,4,0.5,0.07051725744522976,0.014398484324518034
sensor_comm,9104,OOS,chirp,L4,4,0.0,0.1489575365834515,0.09283876346273978
sensor_comm,9104,OOS,left,intact,0,1.0,0.10072421640609573,0.0
sensor_comm,9104,OOS,left,L1,1,0.5,0.08569305590547485,-0.01503116050062088
sensor_comm,9104,OOS,left,L1,1,0.0,0.12529310566129248,0.02456888925519675
sensor_comm,9104,OOS,left,L2,2,0.5,0.10911708261887264,0.008392866212776906
sensor_comm,9104,OOS,left,L2,2,0.0,0.14613760387007518,0.04541338746397945
sensor_comm,9104,OOS,left,L3,3,0.5,0.15887511232343685,0.058150895917341114
sensor_comm,9104,OOS,left,L3,3,0.0,0.28832784755631885,0.1876036311502231
sensor_comm,9104,OOS,left,L4,4,0.5,0.11575444281847627,0.01503022641238054
sensor_comm,9104,OOS,left,L4,4,0.0,0.20791023321764984,0.10718601681155411
sensor_comm,9104,OOS,right,intact,0,1.0,0.10941338143238136,0.0
sensor_comm,9104,OOS,right,L1,1,0.5,0.08716044658766572,-0.022252934844715633
sensor_comm,9104,OOS,right,L1,1,0.0,0.1332716263289393,0.02385824489655794
sensor_comm,9104,OOS,right,L2,2,0.5,0.09338452393700804,-0.01602885749537332
sensor_comm,9104,OOS,right,L2,2,0.0,0.10174768190271921,-0.0076656995296621455
sensor_comm,9104,OOS,right,L3,3,0.5,0.08033403201125942,-0.029079349421121933
sensor_comm,9104,OOS,right,L3,3,0.0,0.07414222851094626,-0.035271152921435095
sensor_comm,9104,OOS,right,L4,4,0.5,0.11809951488047159,0.00868613344809023
sensor_comm,9104,OOS,right,L4,4,0.0,0.1609148892214319,0.05150150778905055
sensor_comm,9105,ID,straight,intact,0,1.0,0.007704050287951545,0.0
sensor_comm,9105,ID,straight,L1,1,0.5,0.015609300995704702,0.007905250707753157
sensor_comm,9105,ID,straight,L1,1,0.0,0.07573987606086631,0.06803582577291477
sensor_comm,9105,ID,straight,L2,2,0.5,0.03500720272878741,0.02730315244083586
sensor_comm,9105,ID,straight,L2,2,0.0,0.11528910785758119,0.10758505756962965
sensor_comm,9105,ID,straight,L3,3,0.5,0.008459785775189159,0.0007557354872376135
sensor_comm,9105,ID,straight,L3,3,0.0,0.011587457660170988,0.003883407372219443
sensor_comm,9105,ID,straight,L4,4,0.5,0.030235099731737873,0.022531049443786328
sensor_comm,9105,ID,straight,L4,4,0.0,0.19889391910252452,0.19118986881457298
sensor_comm,9105,ID,left,intact,0,1.0,0.03931269485157206,0.0
sensor_comm,9105,ID,left,L1,1,0.5,0.02179519321060758,-0.017517501640964477
sensor_comm,9105,ID,left,L1,1,0.0,0.038049938184634896,-0.001262756666937162
sensor_comm,9105,ID,left,L2,2,0.5,0.047230771229952145,0.007918076378380087
sensor_comm,9105,ID,left,L2,2,0.0,0.10799599555085057,0.06868330069927851
sensor_comm,9105,ID,left,L3,3,0.5,0.03061003655039058,-0.008702658301181478
sensor_comm,9105,ID,left,L3,3,0.0,0.024764062707437008,-0.01454863214413505
sensor_comm,9105,ID,left,L4,4,0.5,0.035056973759869596,-0.004255721091702462
sensor_comm,9105,ID,left,L4,4,0.0,0.09914334500442332,0.05983065015285126
sensor_comm,9105,ID,right,intact,0,1.0,0.02496462510789676,0.0
sensor_comm,9105,ID,right,L1,1,0.5,0.07284958750641006,0.047884962398513295
sensor_comm,9105,ID,right,L1,1,0.0,0.19192698498000355,0.16696235987210678
sensor_comm,9105,ID,right,L2,2,0.5,0.06668583359740343,0.04172120848950667
sensor_comm,9105,ID,right,L2,2,0.0,0.16907158999704047,0.1441069648891437
sensor_comm,9105,ID,right,L3,3,0.5,0.02252349607838079,-0.002441129029515973
sensor_comm,9105,ID,right,L3,3,0.0,0.04710123568635429,0.02213661057845753
sensor_comm,9105,ID,right,L4,4,0.5,0.10419972734274718,0.07923510223485042
sensor_comm,9105,ID,right,L4,4,0.0,0.43266147163126534,0.4076968465233686
sensor_comm,9105,OOS,s_lr,intact,0,1.0,0.030916617768778715,0.0
sensor_comm,9105,OOS,s_lr,L1,1,0.5,0.0439496145068475,0.013032996738068785
sensor_comm,9105,OOS,s_lr,L1,1,0.0,0.10966396938154581,0.0787473516127671
sensor_comm,9105,OOS,s_lr,L2,2,0.5,0.06833732715469452,0.03742070938591581
sensor_comm,9105,OOS,s_lr,L2,2,0.0,0.15825458195844766,0.12733796418966895
sensor_comm,9105,OOS,s_lr,L3,3,0.5,0.028151405675234324,-0.0027652120935443905
sensor_comm,9105,OOS,s_lr,L3,3,0.0,0.042238431116261126,0.011321813347482411
sensor_comm,9105,OOS,s_lr,L4,4,0.5,0.06288734129647021,0.031970723527691494
sensor_comm,9105,OOS,s_lr,L4,4,0.0,0.26536458652307565,0.23444796875429694
sensor_comm,9105,OOS,s_rl,intact,0,1.0,0.030022315010971072,0.0
sensor_comm,9105,OOS,s_rl,L1,1,0.5,0.04252062177272887,0.012498306761757796
sensor_comm,9105,OOS,s_rl,L1,1,0.0,0.10458586587835886,0.07456355086738778
sensor_comm,9105,OOS,s_rl,L2,2,0.5,0.04964080819418815,0.01961849318321708
sensor_comm,9105,OOS,s_rl,L2,2,0.0,0.12496457762898695,0.09494226261801589
