regime,seed,task,cc_gain,cc_mode,limb_condition,always_late_path_error,disrupted_late_path_error,retention_ratio
sensor_comm,9103,s_rl,0.4,noisy,L4 failure,1.6444128712709787,1.6439512964101937,1.000280771615189
sensor_comm,9103,s_rl,0.4,noisy,L4 slip,0.8145829821749248,0.8276445740557523,0.984218356175742
sensor_comm,9103,s_rl,0.4,stuck,intact,0.48515527851865015,0.6081391535539213,0.7977701742823788
sensor_comm,9103,s_rl,0.4,stuck,L4 failure,1.6444128712709787,1.652174530765679,0.9953021552201853
sensor_comm,9103,s_rl,0.4,stuck,L4 slip,0.8145829821749248,0.8660805319792144,0.940539536564106
sensor_comm,9103,s_rl,1.0,dropout,intact,0.5909846961630778,0.5664048938499272,1.0433961686772841
sensor_comm,9103,s_rl,1.0,dropout,L4 failure,1.6545666611575853,1.6909071164518195,0.9785083077948773
sensor_comm,9103,s_rl,1.0,dropout,L4 slip,0.8620228929676645,0.864083380367008,0.9976154067464319
sensor_comm,9103,s_rl,1.0,intermittent,intact,0.5909846961630778,0.46455020263562635,1.2721654038898813
sensor_comm,9103,s_rl,1.0,intermittent,L4 failure,1.6545666611575853,1.6473266933690591,1.0043949799500422
sensor_comm,9103,s_rl,1.0,intermittent,L4 slip,0.8620228929676645,0.8172024693584875,1.054846167614204
sensor_comm,9103,s_rl,1.0,delayed,intact,0.5909846961630778,0.6432893238567179,0.9186919077405828
sensor_comm,9103,s_rl,1.0,delayed,L4 failure,1.6545666611575853,1.6582127133965188,0.9978012156043207
sensor_comm,9103,s_rl,1.0,delayed,L4 slip,0.8620228929676645,0.880548650952915,0.9789611193371289
sensor_comm,9103,s_rl,1.0,noisy,intact,0.5909846961630778,0.6573519979820807,0.8990384116535202
sensor_comm,9103,s_rl,1.0,noisy,L4 failure,1.6545666611575853,1.7068055202831267,0.9693937835888439
sensor_comm,9103,s_rl,1.0,noisy,L4 slip,0.8620228929676645,0.9456504746412783,0.9115660765619169
sensor_comm,9103,s_rl,1.0,stuck,intact,0.5909846961630778,1.157318382315529,0.5106500555021452
sensor_comm,9103,s_rl,1.0,stuck,L4 failure,1.6545666611575853,1.6806090497588528,0.9845041959014773
sensor_comm,9103,s_rl,1.0,stuck,L4 slip,0.8620228929676645,1.1176766277488395,0.7712632362223606
sensor_comm,9103,sine,0.0,dropout,intact,1.0641036867244937,1.0641036867244937,1.0
sensor_comm,9103,sine,0.0,dropout,L4 failure,2.288298910467856,2.288298910467856,1.0
sensor_comm,9103,sine,0.0,dropout,L4 slip,1.5251789116731582,1.5251789116731582,1.0
sensor_comm,9103,sine,0.0,intermittent,intact,1.0641036867244937,1.0641036867244937,1.0
sensor_comm,9103,sine,0.0,intermittent,L4 failure,2.288298910467856,2.288298910467856,1.0
sensor_comm,9103,sine,0.0,intermittent,L4 slip,1.5251789116731582,1.5251789116731582,1.0
sensor_comm,9103,sine,0.0,delayed,intact,1.0641036867244937,1.0641036867244937,1.0
sensor_comm,9103,sine,0.0,delayed,L4 failure,2.288298910467856,2.288298910467856,1.0
sensor_comm,9103,sine,0.0,delayed,L4 slip,1.5251789116731582,1.5251789116731582,1.0
sensor_comm,9103,sine,0.0,noisy,intact,1.0641036867244937,1.0641036867244937,1.0
sensor_comm,9103,sine,0.0,noisy,L4 failure,2.288298910467856,2.288298910467856,1.0
sensor_comm,9103,sine,0.0,noisy,L4 slip,1.5251789116731582,1.5251789116731582,1.0
sensor_comm,9103,sine,0.0,stuck,intact,1.0641036867244937,1.0641036867244937,1.0
sensor_comm,9103,sine,0.0,stuck,L4 failure,2.288298910467856,2.288298910467856,1.0
sensor_comm,9103,sine,0.0,stuck,L4 slip,1.5251789116731582,1.5251789116731582,1.0
sensor_comm,9103,sine,0.025,dropout,intact,0.9065069533834121,0.946036459597573,0.9582156630295454
sensor_comm,9103,sine,0.025,dropout,L4 failure,2.161142641065515,2.2054886799387305,0.9798928739573274
sensor_comm,9103,sine,0.025,dropout,L4 slip,1.3676359769288666,1.4137284437011133,0.9673965201891408
sensor_comm,9103,sine,0.025,intermittent,intact,0.9065069533834121,1.0079731228293671,0.8993364335339212
sensor_comm,9103,sine,0.025,intermittent,L4 failure,2.161142641065515,2.242656933344932,0.9636528034816995
sensor_comm,9103,sine,0.025,intermittent,L4 slip,1.3676359769288666,1.4695213521075954,0.9306676456026963
sensor_comm,9103,sine,0.025,delayed,intact,0.9065069533834121,0.9171201422612014,0.9884277005937063
sensor_comm,9103,sine,0.025,delayed,L4 failure,2.161142641065515,2.17137434081076,0.9952879153295028
sensor_comm,9103,sine,0.025,delayed,L4 slip,1.3676359769288666,1.3790483043688275,0.9917244904302434
sensor_comm,9103,sine,0.025,noisy,intact,0.9065069533834121,0.9000192770504285,1.0072083748630865
sensor_comm,9103,sine,0.025,noisy,L4 failure,2.161142641065515,2.1571955385212433,1.001829737950866
sensor_comm,9103,sine,0.025,noisy,L4 slip,1.3676359769288666,1.3626926997756565,1.00362758027105
sensor_comm,9103,sine,0.025,stuck,intact,0.9065069533834121,0.9110113194695117,0.995055642021306
sensor_comm,9103,sine,0.025,stuck,L4 failure,2.161142641065515,2.1717457838335745,0.9951176869562777
sensor_comm,9103,sine,0.025,stuck,L4 slip,1.3676359769288666,1.3749431961239402,0.994685439212563
sensor_comm,9103,sine,0.05,dropout,intact,0.7821989365920995,0.8418821560011039,0.9291073946827706
sensor_comm,9103,sine,0.05,dropout,L4 failure,2.0646709754910963,2.1327500927832723,0.968079186810241
sensor_comm,9103,sine,0.05,dropout,L4 slip,1.2454457320854098,1.3158647705707913,0.9464845932041821
sensor_comm,9103,sine,0.05,intermittent,intact,0.7821989365920995,0.955616167224437,0.8185283625579259
sensor_comm,9103,sine,0.05,intermittent,L4 failure,2.0646709754910963,2.2004982007584117,0.9382743302309895
sensor_comm,9103,sine,0.05,intermittent,L4 slip,1.2454457320854098,1.4179666829876292,0.878332154787501
sensor_comm,9103,sine,0.05,delayed,intact,0.7821989365920995,0.7975065336121265,0.9808056782297511
sensor_comm,9103,sine,0.05,delayed,L4 failure,2.0646709754910963,2.0798638532247367,0.9926952537253415
sensor_comm,9103,sine,0.05,delayed,L4 slip,1.2454457320854098,1.2620790486017535,0.9868207014966522
sensor_comm,9103,sine,0.05,noisy,intact,0.7821989365920995,0.7712905816682427,1.0141429899225047
sensor_comm,9103,sine,0.05,noisy,L4 failure,2.0646709754910963,2.0576521744386143,1.003411072648562
sensor_comm,9103,sine,0.05,noisy,L4 slip,1.2454457320854098,1.237456525991464,1.006456150924207
sensor_comm,9103,sine,0.05,stuck,intact,0.7821989365920995,0.7848182707362847,0.9966624959664511
sensor_comm,9103,sine,0.05,stuck,L4 failure,2.0646709754910963,2.076994319267181,0.9940667417037362
sensor_comm,9103,sine,0.05,stuck,L4 slip,1.2454457320854098,1.2523396612392201,0.9944951602451138
sensor_comm,9103,sine,0.1,dropout,intact,0.6192464301335467,0.6752463812923262,0.9170673805735864
sensor_comm,9103,sine,0.1,dropout,L4 failure,1.9391095538049463,2.0141711779948515,0.9627332448155521
sensor_comm,9103,sine,0.1,dropout,L4 slip,1.0841146868160014,1.1584471650068928,0.9358343820622591
sensor_comm,9103,sine,0.1,intermittent,intact,0.6192464301335467,0.8618638837532275,0.7184967856372688
sensor_comm,9103,sine,0.1,intermittent,L4 failure,1.9391095538049463,2.1264391578877535,0.9119045549044128
sensor_comm,9103,sine,0.1,intermittent,L4 slip,1.0841146868160014,1.3265498936354585,0.8172438081804413
sensor_comm,9103,sine,0.1,delayed,intact,0.6192464301335467,0.6331791067626769,0.9779956785049886
sensor_comm,9103,sine,0.1,delayed,L4 failure,1.9391095538049463,1.9552236680038952,0.9917584292464094
sensor_comm,9103,sine,0.1,delayed,L4 slip,1.0841146868160014,1.1006733259896404,0.9849559003723919
sensor_comm,9103,sine,0.1,noisy,intact,0.6192464301335467,0.6053491826664692,1.022957406840565
sensor_comm,9103,sine,0.1,noisy,L4 failure,1.9391095538049463,1.929246797888903,1.0051122313261507
sensor_comm,9103,sine,0.1,noisy,L4 slip,1.0841146868160014,1.074605936869767,1.0088485924188477
sensor_comm,9103,sine,0.1,stuck,intact,0.6192464301335467,0.6139232547390809,1.0086707505431247
sensor_comm,9103,sine,0.1,stuck,L4 failure,1.9391095538049463,1.9424488334948802,0.9982808918143158
sensor_comm,9103,sine,0.1,stuck,L4 slip,1.0841146868160014,1.082839986729438,1.0011771823188886
sensor_comm,9103,sine,0.2,dropout,intact,0.5061177173392057,0.5063064507827129,0.9996272347642118
sensor_comm,9103,sine,0.2,dropout,L4 failure,1.8243022858521598,1.8613976341481397,0.9800712391509209
sensor_comm,9103,sine,0.2,dropout,L4 slip,0.9510790643514822,0.9737135842136867,0.9767544376198851
sensor_comm,9103,sine,0.2,intermittent,intact,0.5061177173392057,0.7155050472047135,0.7073572986193067
sensor_comm,9103,sine,0.2,intermittent,L4 failure,1.8243022858521598,2.015356457206221,0.9052008042195626
sensor_comm,9103,sine,0.2,intermittent,L4 slip,0.9510790643514822,1.185421471575672,0.8023130060967262
sensor_comm,9103,sine,0.2,delayed,intact,0.5061177173392057,0.513030748787959,0.9865251128415103
sensor_comm,9103,sine,0.2,delayed,L4 failure,1.8243022858521598,1.8339205798869025,0.9947553377500481
sensor_comm,9103,sine,0.2,delayed,L4 slip,0.9510790643514822,0.9593528987726072,0.9913756090884693
sensor_comm,9103,sine,0.2,noisy,intact,0.5061177173392057,0.49776597755285223,1.0167784464245886
sensor_comm,9103,sine,0.2,noisy,L4 failure,1.8243022858521598,1.8148741687089942,1.005194915055666
sensor_comm,9103,sine,0.2,noisy,L4 slip,0.9510790643514822,0.947143170129461,1.00415554305426
sensor_comm,9103,sine,0.2,stuck,intact,0.5061177173392057,0.5280214559290031,0.9585173323094233
sensor_comm,9103,sine,0.2,stuck,L4 failure,1.8243022858521598,1.819023370511856,1.0029020602076257
sensor_comm,9103,sine,0.2,stuck,L4 slip,0.9510790643514822,0.9583662059255389,0.9923962870049041
sensor_comm,9103,sine,0.4,dropout,intact,0.4675207716929625,0.5368903089526138,0.870793836091063
sensor_comm,9103,sine,0.4,dropout,L4 failure,1.7602747828178458,1.7430217081303425,1.00989837051772
sensor_comm,9103,sine,0.4,dropout,L4 slip,0.8916161879424731,0.8956102537384227,0.9955403974225644
sensor_comm,9103,sine,0.4,intermittent,intact,0.4675207716929625,0.5582269692783269,0.8375101838905616
sensor_comm,9103,sine,0.4,intermittent,L4 failure,1.7602747828178458,1.8891653246955755,0.931773815561378
sensor_comm,9103,sine,0.4,intermittent,L4 slip,0.8916161879424731,1.0270259395989385,0.8681535232602363
sensor_comm,9103,sine,0.4,delayed,intact,0.4675207716929625,0.47467551975776834,0.9849270759350367
sensor_comm,9103,sine,0.4,delayed,L4 failure,1.7602747828178458,1.7598801077557469,1.000224262471267
sensor_comm,9103,sine,0.4,delayed,L4 slip,0.8916161879424731,0.89315662924514,0.998275284253369
sensor_comm,9103,sine,0.4,noisy,intact,0.4675207716929625,0.4700379937042147,0.9946446414014009
sensor_comm,9103,sine,0.4,noisy,L4 failure,1.7602747828178458,1.7589917623976887,1.0007294067246841
sensor_comm,9103,sine,0.4,noisy,L4 slip,0.8916161879424731,0.9042474622529493,0.9860311752725243
sensor_comm,9103,sine,0.4,stuck,intact,0.4675207716929625,0.5355508325118763,0.8729717952265434
sensor_comm,9103,sine,0.4,stuck,L4 failure,1.7602747828178458,1.7688869043453876,0.9951313328701876
sensor_comm,9103,sine,0.4,stuck,L4 slip,0.8916161879424731,0.9381017274180617,0.9504472296373114
sensor_comm,9103,sine,1.0,dropout,intact,0.48279368863567446,0.5459868802693968,0.8842587726603577
sensor_comm,9103,sine,1.0,dropout,L4 failure,1.7483457647046492,1.7030994242338537,1.026567057581591
sensor_comm,9103,sine,1.0,dropout,L4 slip,0.8852110743209523,0.898081942216967,0.9856684927165529
sensor_comm,9103,sine,1.0,intermittent,intact,0.48279368863567446,0.47791069032032374,1.0102173866671151
sensor_comm,9103,sine,1.0,intermittent,L4 failure,1.7483457647046492,1.7773564381643303,0.983677627719039
sensor_comm,9103,sine,1.0,intermittent,L4 slip,0.8852110743209523,0.9243219839707695,0.957686920436749
sensor_comm,9103,sine,1.0,delayed,intact,0.48279368863567446,0.4932153466554488,0.9788699640219128
sensor_comm,9103,sine,1.0,delayed,L4 failure,1.7483457647046492,1.7454695276438035,1.0016478300052183
sensor_comm,9103,sine,1.0,delayed,L4 slip,0.8852110743209523,0.8848095867248432,1.0004537559291091
sensor_comm,9103,sine,1.0,noisy,intact,0.48279368863567446,0.5513594725132878,0.8756423217595833
sensor_comm,9103,sine,1.0,noisy,L4 failure,1.7483457647046492,1.7993336815588414,0.9716628897815001
sensor_comm,9103,sine,1.0,noisy,L4 slip,0.8852110743209523,0.9728287130969993,0.9099351842760517
sensor_comm,9103,sine,1.0,stuck,intact,0.48279368863567446,0.5598398086215802,0.8623782753577202
sensor_comm,9103,sine,1.0,stuck,L4 failure,1.7483457647046492,1.7147899072178205,1.0195684948608497
sensor_comm,9103,sine,1.0,stuck,L4 slip,0.8852110743209523,0.8677508306210647,1.0201212641737156
sensor_comm,9103,chirp,0.0,dropout,intact,1.2502279188684686,1.2502279188684686,1.0
sensor_comm,9103,chirp,0.0,dropout,L4 failure,2.472683773943266,2.472683773943266,1.0
sensor_comm,9103,chirp,0.0,dropout,L4 slip,1.703451021702635,1.703451021702635,1.0
sensor_comm,9103,chirp,0.0,intermittent,intact,1.2502279188684686,1.2502279188684686,1.0
sensor_comm,9103,chirp,0.0,intermittent,L4 failure,2.472683773943266,2.472683773943266,1.0
sensor_comm,9103,chirp,0.0,intermittent,L4 slip,1.703451021702635,1.703451021702635,1.0
sensor_comm,9103,chirp,0.0,delayed,intact,1.2502279188684686,1.2502279188684686,1.0
sensor_comm,9103,chirp,0.0,delayed,L4 failure,2.472683773943266,2.472683773943266,1.0
sensor_comm,9103,chirp,0.0,delayed,L4 slip,1.703451021702635,1.703451021702635,1.0
sensor_comm,9103,chirp,0.0,noisy,intact,1.2502279188684686,1.2502279188684686,1.0
sensor_comm,9103,chirp,0.0,noisy,L4 failure,2.472683773943266,2.472683773943266,1.0
sensor_comm,9103,chirp,0.0,noisy,L4 slip,1.703451021702635,1.703451021702635,1.0
sensor_comm,9103,chirp,0.0,stuck,intact,1.2502279188684686,1.2502279188684686,1.0
sensor_comm,9103,chirp,0.0,stuck,L4 failure,2.472683773943266,2.472683773943266,1.0
sensor_comm,9103,chirp,0.0,stuck,L4 slip,1.703451021702635,1.703451021702635,1.0
sensor_comm,9103,chirp,0.025,dropout,intact,1.0778789088642657,1.134576338105493,0.9500276646559541
sensor_comm,9103,chirp,0.025,dropout,L4 failure,2.3304654692913664,2.3882411716888226,0.9758082629667587
sensor_comm,9103,chirp,0.025,dropout,L4 slip,1.5320686348722663,1.5939282959745398,0.9611904366974977
sensor_comm,9103,chirp,0.025,intermittent,intact,1.0778789088642657,1.1890648983796752,0.9064929175296308
sensor_comm,9103,chirp,0.025,intermittent,L4 failure,2.3304654692913664,2.421958349042984,0.9622235948905686
sensor_comm,9103,chirp,0.025,intermittent,L4 slip,1.5320686348722663,1.6427027868312862,0.9326511449022199
sensor_comm,9103,chirp,0.025,delayed,intact,1.0778789088642657,1.0909359352650927,0.9880313536489619
sensor_comm,9103,chirp,0.025,delayed,L4 failure,2.3304654692913664,2.342844494823737,0.9947162410652006
sensor_comm,9103,chirp,0.025,delayed,L4 slip,1.5320686348722663,1.5457947114643464,0.9911203754998765
sensor_comm,9103,chirp,0.025,noisy,intact,1.0778789088642657,1.071145003492438,1.0062866421911807
sensor_comm,9103,chirp,0.025,noisy,L4 failure,2.3304654692913664,2.32655578177739,1.0016804615408748
sensor_comm,9103,chirp,0.025,noisy,L4 slip,1.5320686348722663,1.5269630866426775,1.0033435963673583
sensor_comm,9103,chirp,0.025,stuck,intact,1.0778789088642657,1.0844814194889056,0.9939118268824269
sensor_comm,9103,chirp,0.025,stuck,L4 failure,2.3304654692913664,2.3432561327649357,0.9945415000542528
sensor_comm,9103,chirp,0.025,stuck,L4 slip,1.5320686348722663,1.5421761875670221,0.9934459157285382
sensor_comm,9103,chirp,0.05,dropout,intact,0.9398564363536301,1.0310000577888372,0.9115968803816745
sensor_comm,9103,chirp,0.05,dropout,L4 failure,2.219418703027508,2.312776472758969,0.9596338985496112
sensor_comm,9103,chirp,0.05,dropout,L4 slip,1.3976386259101172,1.4963857523092354,0.9340095785817722
sensor_comm,9103,chirp,0.05,intermittent,intact,0.9398564363536301,1.1317378911382723,0.8304541570207101
sensor_comm,9103,chirp,0.05,intermittent,L4 failure,2.219418703027508,2.374759636115079,0.9345866711202416
sensor_comm,9103,chirp,0.05,intermittent,L4 slip,1.3976386259101172,1.5861786309612176,0.8811357047870164
sensor_comm,9103,chirp,0.05,delayed,intact,0.9398564363536301,0.9595225360695396,0.979504285749799
sensor_comm,9103,chirp,0.05,delayed,L4 failure,2.219418703027508,2.2386369120278404,0.9914152183871014
sensor_comm,9103,chirp,0.05,delayed,L4 slip,1.3976386259101172,1.4182822323061122,0.9854446414643236
sensor_comm,9103,chirp,0.05,noisy,intact,0.9398564363536301,0.9285717572808722,1.012152727007122
sensor_comm,9103,chirp,0.05,noisy,L4 failure,2.219418703027508,2.2121955906092077,1.0032651328159963
sensor_comm,9103,chirp,0.05,noisy,L4 slip,1.3976386259101172,1.3893110688335395,1.005994019095788
sensor_comm,9103,chirp,0.05,stuck,intact,0.9398564363536301,0.9455274365489336,0.9940022891181224
sensor_comm,9103,chirp,0.05,stuck,L4 failure,2.219418703027508,2.2365077873813375,0.9923590320363522
sensor_comm,9103,chirp,0.05,stuck,L4 slip,1.3976386259101172,1.4087692650785772,0.9920990332168844
sensor_comm,9103,chirp,0.1,dropout,intact,0.7543568582297825,0.8592228359446221,0.8779525248539852
sensor_comm,9103,chirp,0.1,dropout,L4 failure,2.0740618490975042,2.1861872669128504,0.9487118878092817
sensor_comm,9103,chirp,0.1,dropout,L4 slip,1.2182554061850355,1.335023628148315,0.9125347151156885
sensor_comm,9103,chirp,0.1,intermittent,intact,0.7543568582297825,1.0283382449274652,0.7335688057415308
sensor_comm,9103,chirp,0.1,intermittent,L4 failure,2.0740618490975042,2.2907587859005454,0.905403860879288
sensor_comm,9103,chirp,0.1,intermittent,L4 slip,1.2182554061850355,1.4853750987043548,0.8201668435452302
sensor_comm,9103,chirp,0.1,delayed,intact,0.7543568582297825,0.7745877369847475,0.9738817466518149
sensor_comm,9103,chirp,0.1,delayed,L4 failure,2.0740618490975042,2.0962805917898564,0.9894008737287496
sensor_comm,9103,chirp,0.1,delayed,L4 slip,1.2182554061850355,1.240423374216144,0.9821287082363174
sensor_comm,9103,chirp,0.1,noisy,intact,0.7543568582297825,0.7399376516616083,1.0194870561537102
sensor_comm,9103,chirp,0.1,noisy,L4 failure,2.0740618490975042,2.063232160538526,1.005248894800162
sensor_comm,9103,chirp,0.1,noisy,L4 slip,1.2182554061850355,1.208419995563995,1.0081390664314935
sensor_comm,9103,chirp,0.1,stuck,intact,0.7543568582297825,0.7512701291439532,1.0041086807076258
sensor_comm,9103,chirp,0.1,stuck,L4 failure,2.0740618490975042,2.0824940387515887,0.9959509177470974
sensor_comm,9103,chirp,0.1,stuck,L4 slip,1.2182554061850355,1.2210007163243948,0.9977515900665287
sensor_comm,9103,chirp,0.2,dropout,intact,0.6257552386374282,0.6501665673786575,0.9624537311420811
sensor_comm,9103,chirp,0.2,dropout,L4 failure,1.9417273629979301,2.012105106614793,0.9650228293812803
sensor_comm,9103,chirp,0.2,dropout,L4 slip,1.0732125388084959,1.1283596266390388,0.9511263195451211
sensor_comm,9103,chirp,0.2,intermittent,intact,0.6257552386374282,0.86444820589034,0.7238782316552216
sensor_comm,9103,chirp,0.2,intermittent,L4 failure,1.9417273629979301,2.161783339596836,0.8982062760091649
sensor_comm,9103,chirp,0.2,intermittent,L4 slip,1.0732125388084959,1.3281838890488973,0.808030083527828
sensor_comm,9103,chirp,0.2,delayed,intact,0.6257552386374282,0.6380752338292044,0.9806919395416092
sensor_comm,9103,chirp,0.2,delayed,L4 failure,1.9417273629979301,1.9587379239001401,0.9913155503374645
sensor_comm,9103,chirp,0.2,delayed,L4 slip,1.0732125388084959,1.0874080620293736,0.9869455416815788
sensor_comm,9103,chirp,0.2,noisy,intact,0.6257552386374282,0.6167361617203705,1.0146238821020308
sensor_comm,9103,chirp,0.2,noisy,L4 failure,1.9417273629979301,1.9306645872981207,1.0057300350214076
sensor_comm,9103,chirp,0.2,noisy,L4 slip,1.0732125388084959,1.0688911370424763,1.0040428829618482
sensor_comm,9103,chirp,0.2,stuck,intact,0.6257552386374282,0.6595245968195005,0.9487974241674654
sensor_comm,9103,chirp,0.2,stuck,L4 failure,1.9417273629979301,1.9440682249969856,0.9987958951394007
sensor_comm,9103,chirp,0.2,stuck,L4 slip,1.0732125388084959,1.0892638128143457,0.9852641079075436
sensor_comm,9103,chirp,0.4,dropout,intact,0.6051929317831194,0.6040617080807829,1.0018726955991477
sensor_comm,9103,chirp,0.4,dropout,L4 failure,1.8669555506564506,1.8559556111737556,1.005926833280101
sensor_comm,9103,chirp,0.4,dropout,L4 slip,1.0185715982940966,1.0037318665855262,1.0147845577116645
sensor_comm,9103,chirp,0.4,intermittent,intact,0.6051929317831194,0.6836114053790169,0.8852879384708047
sensor_comm,9103,chirp,0.4,intermittent,L4 failure,1.8669555506564506,2.0159865381425925,0.9260754054322952
sensor_comm,9103,chirp,0.4,intermittent,L4 slip,1.0185715982940966,1.150642804162279,0.885219630809462
sensor_comm,9103,chirp,0.4,delayed,intact,0.6051929317831194,0.6263109205177729,0.9662819407376847
sensor_comm,9103,chirp,0.4,delayed,L4 failure,1.8669555506564506,1.8764452350206398,0.9949427331066847
sensor_comm,9103,chirp,0.4,delayed,L4 slip,1.0185715982940966,1.0311521840747675,0.9877994868507608
sensor_comm,9103,chirp,0.4,noisy,intact,0.6051929317831194,0.6013678650049517,1.006360610536009
sensor_comm,9103,chirp,0.4,noisy,L4 failure,1.8669555506564506,1.8613684708122833,1.0030015979811504
sensor_comm,9103,chirp,0.4,noisy,L4 slip,1.0185715982940966,1.0272884982748678,0.9915146524122391
sensor_comm,9103,chirp,0.4,stuck,intact,0.6051929317831194,0.7753186637860234,0.7805731501778265
sensor_comm,9103,chirp,0.4,stuck,L4 failure,1.8669555506564506,1.9266469007186715,0.9690180125689066
sensor_comm,9103,chirp,0.4,stuck,L4 slip,1.0185715982940966,1.136591086233079,0.896163634073424
sensor_comm,9103,chirp,1.0,dropout,intact,0.555384358906912,0.7046628163688194,0.7881561876201293
sensor_comm,9103,chirp,1.0,dropout,L4 failure,1.8258492773275603,1.7835850346733697,1.0236962308118551
sensor_comm,9103,chirp,1.0,dropout,L4 slip,0.9782010346567074,1.0201563437301258,0.9588736478175376
sensor_comm,9103,chirp,1.0,intermittent,intact,0.555384358906912,0.6152915992294107,0.9026360177881083
sensor_comm,9103,chirp,1.0,intermittent,L4 failure,1.8258492773275603,1.8877335095365957,0.967217707427238
sensor_comm,9103,chirp,1.0,intermittent,L4 slip,0.9782010346567074,1.0469094537523707,0.9343702372259644
sensor_comm,9103,chirp,1.0,delayed,intact,0.555384358906912,0.5621365597387274,0.987988326475414
sensor_comm,9103,chirp,1.0,delayed,L4 failure,1.8258492773275603,1.8282129213514111,0.9987071286958722
sensor_comm,9103,chirp,1.0,delayed,L4 slip,0.9782010346567074,0.9819276614092691,0.9962047848339324
sensor_comm,9103,chirp,1.0,noisy,intact,0.555384358906912,0.5992329837396537,0.9268254151180161
sensor_comm,9103,chirp,1.0,noisy,L4 failure,1.8258492773275603,1.864561367412793,0.9792379640800193
sensor_comm,9103,chirp,1.0,noisy,L4 slip,0.9782010346567074,1.0523117966917257,0.9295733809427882
sensor_comm,9103,chirp,1.0,stuck,intact,0.555384358906912,0.6574541871900672,0.8447499000357764
sensor_comm,9103,chirp,1.0,stuck,L4 failure,1.8258492773275603,1.9311111964179268,0.9454915287707824
sensor_comm,9103,chirp,1.0,stuck,L4 slip,0.9782010346567074,1.0744890490975858,0.9103871607423581
sensor_comm,9104,straight,0.0,dropout,intact,0.2545453260219901,0.2545453260219901,1.0
sensor_comm,9104,straight,0.0,dropout,L4 failure,1.7413587157177717,1.7413587157177717,1.0
sensor_comm,9104,straight,0.0,dropout,L4 slip,0.6494053947323414,0.6494053947323414,1.0
sensor_comm,9104,straight,0.0,intermittent,intact,0.2545453260219901,0.2545453260219901,1.0
sensor_comm,9104,straight,0.0,intermittent,L4 failure,1.7413587157177717,1.7413587157177717,1.0
sensor_comm,9104,straight,0.0,intermittent,L4 slip,0.6494053947323414,0.6494053947323414,1.0
sensor_comm,9104,straight,0.0,delayed,intact,0.2545453260219901,0.2545453260219901,1.0
sensor_comm,9104,straight,0.0,delayed,L4 failure,1.7413587157177717,1.7413587157177717,1.0
sensor_comm,9104,straight,0.0,delayed,L4 slip,0.6494053947323414,0.6494053947323414,1.0
sensor_comm,9104,straight,0.0,noisy,intact,0.2545453260219901,0.2545453260219901,1.0
sensor_comm,9104,straight,0.0,noisy,L4 failure,1.7413587157177717,1.7413587157177717,1.0
sensor_comm,9104,straight,0.0,noisy,L4 slip,0.6494053947323414,0.6494053947323414,1.0
sensor_comm,9104,straight,0.0,stuck,intact,0.2545453260219901,0.2545453260219901,1.0
sensor_comm,9104,straight,0.0,stuck,L4 failure,1.7413587157177717,1.7413587157177717,1.0
sensor_comm,9104,straight,0.0,stuck,L4 slip,0.6494053947323414,0.6494053947323414,1.0
sensor_comm,9104,straight,0.025,dropout,intact,0.2554144517699576,0.25582927483754225,0.9983785160324279
sensor_comm,9104,straight,0.025,dropout,L4 failure,1.6409060381225082,1.7195270264824516,0.9542775500767939
sensor_comm,9104,straight,0.025,dropout,L4 slip,0.5980962485379772,0.6296687542035304,0.9498585479193907
sensor_comm,9104,straight,0.025,intermittent,intact,0.2554144517699576,0.2548176396194628,1.0023421147428648
sensor_comm,9104,straight,0.025,intermittent,L4 failure,1.6409060381225082,1.7071752395321504,0.9611819572618666
sensor_comm,9104,straight,0.025,intermittent,L4 slip,0.5980962485379772,0.6318207247985329,0.9466233459320136
sensor_comm,9104,straight,0.025,delayed,intact,0.2554144517699576,0.2554874133751139,0.9997144219192936
sensor_comm,9104,straight,0.025,delayed,L4 failure,1.6409060381225082,1.6540686776688525,0.9920422654004337
sensor_comm,9104,straight,0.025,delayed,L4 slip,0.5980962485379772,0.603734926665011,0.9906603413551348
sensor_comm,9104,straight,0.025,noisy,intact,0.2554144517699576,0.257763509166805,0.9908867729010963
sensor_comm,9104,straight,0.025,noisy,L4 failure,1.6409060381225082,1.6318372505873289,1.0055574093138977
sensor_comm,9104,straight,0.025,noisy,L4 slip,0.5980962485379772,0.5898965149516747,1.0139002916248356
sensor_comm,9104,straight,0.025,stuck,intact,0.2554144517699576,0.25571780365400276,0.9988137240359861
sensor_comm,9104,straight,0.025,stuck,L4 failure,1.6409060381225082,1.6846102338519011,0.9740567907928102
sensor_comm,9104,straight,0.025,stuck,L4 slip,0.5980962485379772,0.613175406506073,0.975408084198911
sensor_comm,9104,straight,0.05,dropout,intact,0.25578413473913447,0.2569413934657526,0.9954960206644462
sensor_comm,9104,straight,0.05,dropout,L4 failure,1.5486578124367743,1.6990769842570188,0.911470066857494
sensor_comm,9104,straight,0.05,dropout,L4 slip,0.5548209201576517,0.6117748253349757,0.906903810325737
sensor_comm,9104,straight,0.05,intermittent,intact,0.25578413473913447,0.2550465515911509,1.002891954991675
sensor_comm,9104,straight,0.05,intermittent,L4 failure,1.5486578124367743,1.6738465501838415,0.9252089519595942
